Time(s),Ch1(A),Ch2(V),Ch3(V)
-8.920000000000000845e-03,-4.778689999999999882e-01,6.826699999999999782e-03,9.557380000000000736e-03
-8.899999999999999925e-03,-4.710422999999999694e-01,2.048010000000000108e-02,2.525878999999999971e-02
-8.880000000000000740e-03,-4.710422999999999694e-01,1.365339999999999956e-02,9.557380000000000736e-03
-8.859999999999999820e-03,-4.778689999999999882e-01,2.048010000000000108e-02,2.525878999999999971e-02
-8.840000000000000635e-03,-4.710422999999999694e-01,2.048010000000000108e-02,1.092272000000000035e-02
-8.819999999999999715e-03,-4.642156000000000060e-01,6.826699999999999782e-03,2.525878999999999971e-02
-8.800000000000000530e-03,-4.642156000000000060e-01,1.365339999999999956e-02,1.433607000000000110e-02
-8.779999999999999610e-03,-4.710422999999999694e-01,2.048010000000000108e-02,2.867214000000000221e-02
-8.760000000000000425e-03,-4.710422999999999694e-01,2.048010000000000108e-02,2.935481000000000201e-02
-8.739999999999999505e-03,-4.642156000000000060e-01,1.365339999999999956e-02,1.297072999999999976e-02
-8.720000000000000320e-03,-4.710422999999999694e-01,2.048010000000000108e-02,2.252811000000000050e-02
-8.699999999999999400e-03,-4.573888999999999871e-01,6.826699999999999782e-03,1.092272000000000035e-02
-8.680000000000000215e-03,-4.642156000000000060e-01,1.365339999999999956e-02,1.024005000000000054e-02
-8.660000000000001030e-03,-4.573888999999999871e-01,2.048010000000000108e-02,2.389345000000000011e-02
-8.640000000000000110e-03,-4.642156000000000060e-01,1.365339999999999956e-02,2.730679999999999913e-02
-8.619999999999999191e-03,-4.573888999999999871e-01,2.048010000000000108e-02,1.501874000000000091e-02
-8.600000000000000006e-03,-4.573888999999999871e-01,2.048010000000000108e-02,2.594145999999999952e-02
-8.580000000000000820e-03,-4.642156000000000060e-01,1.365339999999999956e-02,1.228805999999999995e-02
-8.559999999999999901e-03,-4.505621999999999683e-01,6.826699999999999782e-03,1.365339999999999956e-02
-8.540000000000000716e-03,-4.642156000000000060e-01,2.048010000000000108e-02,2.935481000000000201e-02
-8.519999999999999796e-03,-4.505621999999999683e-01,2.730679999999999913e-02,2.662412999999999932e-02
-8.500000000000000611e-03,-4.573888999999999871e-01,1.365339999999999956e-02,1.365339999999999956e-02
-8.479999999999999691e-03,-4.505621999999999683e-01,2.048010000000000108e-02,1.365339999999999956e-02
-8.460000000000000506e-03,-4.573888999999999871e-01,1.365339999999999956e-02,2.798947000000000240e-02
-8.439999999999999586e-03,-4.573888999999999871e-01,2.048010000000000108e-02,1.570140999999999898e-02
-8.420000000000000401e-03,-4.437355000000000049e-01,1.365339999999999956e-02,2.594145999999999952e-02
-8.399999999999999481e-03,-4.437355000000000049e-01,2.048010000000000108e-02,2.594145999999999952e-02
-8.380000000000000296e-03,-4.573888999999999871e-01,1.365339999999999956e-02,1.433607000000000110e-02
-8.359999999999999376e-03,-4.437355000000000049e-01,1.365339999999999956e-02,1.228805999999999995e-02
-8.340000000000000191e-03,-4.505621999999999683e-01,2.048010000000000108e-02,2.525878999999999971e-02
-8.320000000000001006e-03,-4.505621999999999683e-01,1.365339999999999956e-02,1.365339999999999956e-02
-8.300000000000000086e-03,-4.437355000000000049e-01,2.048010000000000108e-02,2.798947000000000240e-02
-8.279999999999999166e-03,-4.437355000000000049e-01,1.365339999999999956e-02,1.979743000000000128e-02
-8.259999999999999981e-03,-4.505621999999999683e-01,2.730679999999999913e-02,3.072015000000000162e-02
-8.240000000000000796e-03,-4.505621999999999683e-01,2.730679999999999913e-02,2.867214000000000221e-02
-8.219999999999999876e-03,-4.369087999999999861e-01,1.365339999999999956e-02,1.297072999999999976e-02
-8.200000000000000691e-03,-4.437355000000000049e-01,1.365339999999999956e-02,1.706675000000000206e-02
-8.179999999999999771e-03,-4.369087999999999861e-01,2.048010000000000108e-02,2.935481000000000201e-02
-8.160000000000000586e-03,-4.505621999999999683e-01,1.365339999999999956e-02,1.706675000000000206e-02
-8.139999999999999666e-03,-4.369087999999999861e-01,2.730679999999999913e-02,2.935481000000000201e-02
-8.120000000000000481e-03,-4.437355000000000049e-01,2.730679999999999913e-02,2.798947000000000240e-02
-8.099999999999999561e-03,-4.369087999999999861e-01,1.365339999999999956e-02,1.092272000000000035e-02
-8.080000000000000376e-03,-4.437355000000000049e-01,1.365339999999999956e-02,1.638408000000000225e-02
-8.059999999999999457e-03,-4.300820999999999672e-01,2.730679999999999913e-02,3.208549000000000123e-02
-8.040000000000000271e-03,-4.437355000000000049e-01,2.730679999999999913e-02,3.003748000000000182e-02
-8.019999999999999352e-03,-4.300820999999999672e-01,2.048010000000000108e-02,1.911476000000000147e-02
-8.000000000000000167e-03,-4.369087999999999861e-01,2.730679999999999913e-02,1.570140999999999898e-02
-7.980000000000000981e-03,-4.300820999999999672e-01,1.365339999999999956e-02,2.798947000000000240e-02
-7.960000000000000062e-03,-4.300820999999999672e-01,2.048010000000000108e-02,2.662412999999999932e-02
-7.939999999999999142e-03,-4.369087999999999861e-01,1.365339999999999956e-02,1.433607000000000110e-02
-7.919999999999999957e-03,-4.369087999999999861e-01,1.365339999999999956e-02,1.570140999999999898e-02
-7.900000000000000772e-03,-4.232554000000000038e-01,2.730679999999999913e-02,2.730679999999999913e-02
-7.879999999999999852e-03,-4.369087999999999861e-01,1.365339999999999956e-02,1.706675000000000206e-02
-7.860000000000000667e-03,-4.232554000000000038e-01,2.048010000000000108e-02,2.798947000000000240e-02
-7.839999999999999747e-03,-4.369087999999999861e-01,2.048010000000000108e-02,1.843209000000000167e-02
-7.820000000000000562e-03,-4.232554000000000038e-01,2.730679999999999913e-02,2.935481000000000201e-02
-7.799999999999999642e-03,-4.300820999999999672e-01,2.730679999999999913e-02,3.003748000000000182e-02
-7.780000000000000457e-03,-4.232554000000000038e-01,2.048010000000000108e-02,1.911476000000000147e-02
-7.759999999999999537e-03,-4.300820999999999672e-01,2.048010000000000108e-02,2.594145999999999952e-02
-7.740000000000000352e-03,-4.164286999999999850e-01,1.365339999999999956e-02,1.501874000000000091e-02
-7.719999999999999432e-03,-4.300820999999999672e-01,2.048010000000000108e-02,9.557380000000000736e-03
-7.700000000000000247e-03,-4.164286999999999850e-01,6.826699999999999782e-03,2.252811000000000050e-02
-7.680000000000000195e-03,-4.164286999999999850e-01,1.365339999999999956e-02,1.570140999999999898e-02
-7.660000000000000142e-03,-4.232554000000000038e-01,2.048010000000000108e-02,3.003748000000000182e-02
-7.640000000000000090e-03,-4.232554000000000038e-01,2.730679999999999913e-02,1.843209000000000167e-02
-7.620000000000000037e-03,-4.164286999999999850e-01,2.048010000000000108e-02,2.798947000000000240e-02
-7.599999999999999985e-03,-4.232554000000000038e-01,2.048010000000000108e-02,2.184544000000000069e-02
-7.579999999999999932e-03,-4.164286999999999850e-01,2.730679999999999913e-02,3.140281999999999796e-02
-7.559999999999999880e-03,-4.232554000000000038e-01,2.730679999999999913e-02,2.935481000000000201e-02
-7.539999999999999827e-03,-4.096019999999999661e-01,2.048010000000000108e-02,1.843209000000000167e-02
-7.520000000000000642e-03,-4.232554000000000038e-01,2.730679999999999913e-02,3.276816000000000451e-02
-7.499999999999999722e-03,-4.096019999999999661e-01,2.048010000000000108e-02,1.979743000000000128e-02
-7.480000000000000537e-03,-4.232554000000000038e-01,2.730679999999999913e-02,2.730679999999999913e-02
-7.459999999999999618e-03,-4.096019999999999661e-01,1.365339999999999956e-02,1.365339999999999956e-02
-7.440000000000000432e-03,-4.164286999999999850e-01,1.365339999999999956e-02,1.774942000000000186e-02
-7.419999999999999513e-03,-4.096019999999999661e-01,2.730679999999999913e-02,2.730679999999999913e-02
-7.400000000000000328e-03,-4.164286999999999850e-01,1.365339999999999956e-02,1.706675000000000206e-02
-7.379999999999999408e-03,-4.027753000000000028e-01,2.730679999999999913e-02,3.072015000000000162e-02
-7.360000000000000223e-03,-4.164286999999999850e-01,2.730679999999999913e-02,3.140281999999999796e-02
-7.340000000000000170e-03,-4.027753000000000028e-01,2.048010000000000108e-02,2.116277000000000089e-02
-7.320000000000000118e-03,-4.096019999999999661e-01,2.048010000000000108e-02,1.979743000000000128e-02
-7.300000000000000065e-03,-4.027753000000000028e-01,2.730679999999999913e-02,3.003748000000000182e-02
-7.280000000000000013e-03,-4.096019999999999661e-01,2.730679999999999913e-02,3.140281999999999796e-02
-7.259999999999999960e-03,-4.027753000000000028e-01,2.048010000000000108e-02,1.774942000000000186e-02
-7.239999999999999908e-03,-3.959485999999999839e-01,2.730679999999999913e-02,2.867214000000000221e-02
-7.219999999999999855e-03,-4.096019999999999661e-01,2.048010000000000108e-02,1.843209000000000167e-02
-7.199999999999999803e-03,-4.096019999999999661e-01,2.048010000000000108e-02,1.911476000000000147e-02
-7.180000000000000618e-03,-3.959485999999999839e-01,2.730679999999999913e-02,3.208549000000000123e-02
-7.159999999999999698e-03,-4.027753000000000028e-01,2.730679999999999913e-02,3.276816000000000451e-02
-7.140000000000000513e-03,-3.959485999999999839e-01,2.048010000000000108e-02,1.843209000000000167e-02
-7.119999999999999593e-03,-4.027753000000000028e-01,2.730679999999999913e-02,1.706675000000000206e-02
-7.100000000000000408e-03,-3.959485999999999839e-01,1.365339999999999956e-02,2.730679999999999913e-02
-7.079999999999999488e-03,-4.027753000000000028e-01,2.048010000000000108e-02,3.208549000000000123e-02
-7.060000000000000303e-03,-3.891218999999999650e-01,2.730679999999999913e-02,1.979743000000000128e-02
-7.039999999999999383e-03,-3.891218999999999650e-01,2.730679999999999913e-02,3.345083000000000084e-02
-7.020000000000000198e-03,-4.027753000000000028e-01,2.048010000000000108e-02,1.774942000000000186e-02
-7.000000000000000146e-03,-4.027753000000000028e-01,2.048010000000000108e-02,3.208549000000000123e-02
-6.980000000000000093e-03,-3.891218999999999650e-01,2.730679999999999913e-02,2.184544000000000069e-02
-6.960000000000000041e-03,-3.959485999999999839e-01,2.730679999999999913e-02,3.208549000000000123e-02
-6.939999999999999988e-03,-3.891218999999999650e-01,2.048010000000000108e-02,1.843209000000000167e-02
-6.919999999999999936e-03,-3.891218999999999650e-01,1.365339999999999956e-02,1.570140999999999898e-02
-6.899999999999999883e-03,-3.959485999999999839e-01,2.730679999999999913e-02,3.072015000000000162e-02
-6.879999999999999831e-03,-3.959485999999999839e-01,2.048010000000000108e-02,3.276816000000000451e-02
-6.859999999999999779e-03,-3.891218999999999650e-01,2.730679999999999913e-02,2.184544000000000069e-02
-6.840000000000000593e-03,-3.891218999999999650e-01,2.730679999999999913e-02,3.140281999999999796e-02
-6.819999999999999674e-03,-3.822952000000000017e-01,2.048010000000000108e-02,2.048010000000000108e-02
-6.800000000000000488e-03,-3.822952000000000017e-01,2.048010000000000108e-02,1.843209000000000167e-02
-6.779999999999999569e-03,-3.891218999999999650e-01,2.730679999999999913e-02,3.208549000000000123e-02
-6.760000000000000384e-03,-3.822952000000000017e-01,2.730679999999999913e-02,3.072015000000000162e-02
-6.739999999999999464e-03,-3.891218999999999650e-01,1.365339999999999956e-02,1.706675000000000206e-02
-6.720000000000000279e-03,-3.754684999999999828e-01,2.730679999999999913e-02,3.140281999999999796e-02
-6.699999999999999359e-03,-3.891218999999999650e-01,1.365339999999999956e-02,1.774942000000000186e-02
-6.680000000000000174e-03,-3.822952000000000017e-01,2.048010000000000108e-02,2.116277000000000089e-02
-6.660000000000000121e-03,-3.754684999999999828e-01,2.730679999999999913e-02,3.481617000000000045e-02
-6.640000000000000069e-03,-3.822952000000000017e-01,2.048010000000000108e-02,3.618151000000000006e-02
-6.620000000000000016e-03,-3.754684999999999828e-01,3.413349999999999718e-02,2.252811000000000050e-02
-6.599999999999999964e-03,-3.754684999999999828e-01,2.730679999999999913e-02,3.549884000000000372e-02
-6.579999999999999911e-03,-3.822952000000000017e-01,2.048010000000000108e-02,2.184544000000000069e-02
-6.559999999999999859e-03,-3.754684999999999828e-01,3.413349999999999718e-02,3.618151000000000006e-02
-6.539999999999999807e-03,-3.891218999999999650e-01,2.048010000000000108e-02,2.321078000000000030e-02
-6.519999999999999754e-03,-3.891218999999999650e-01,2.048010000000000108e-02,1.979743000000000128e-02
-6.500000000000000569e-03,-3.822952000000000017e-01,2.730679999999999913e-02,3.481617000000000045e-02
-6.479999999999999649e-03,-3.822952000000000017e-01,2.730679999999999913e-02,3.208549000000000123e-02
-6.460000000000000464e-03,-3.891218999999999650e-01,2.048010000000000108e-02,1.706675000000000206e-02
-6.439999999999999544e-03,-3.822952000000000017e-01,2.730679999999999913e-02,3.072015000000000162e-02
-6.420000000000000359e-03,-3.959485999999999839e-01,1.365339999999999956e-02,1.843209000000000167e-02
-6.399999999999999439e-03,-3.822952000000000017e-01,2.048010000000000108e-02,1.911476000000000147e-02
-6.380000000000000254e-03,-3.959485999999999839e-01,3.413349999999999718e-02,3.413350000000000412e-02
-6.359999999999999334e-03,-3.891218999999999650e-01,2.730679999999999913e-02,2.252811000000000050e-02
-6.340000000000000149e-03,-3.959485999999999839e-01,2.048010000000000108e-02,3.481617000000000045e-02
-6.320000000000000097e-03,-3.891218999999999650e-01,2.730679999999999913e-02,1.979743000000000128e-02
-6.300000000000000044e-03,-3.959485999999999839e-01,2.048010000000000108e-02,3.549884000000000372e-02
-6.279999999999999992e-03,-3.891218999999999650e-01,2.048010000000000108e-02,2.048010000000000108e-02
-6.259999999999999939e-03,-4.027753000000000028e-01,3.413349999999999718e-02,3.481617000000000045e-02
-6.239999999999999887e-03,-3.959485999999999839e-01,2.730679999999999913e-02,3.140281999999999796e-02
-6.219999999999999835e-03,-4.027753000000000028e-01,1.365339999999999956e-02,1.297072999999999976e-02
-6.199999999999999782e-03,-4.027753000000000028e-01,1.365339999999999956e-02,3.003748000000000182e-02
-6.179999999999999730e-03,-3.959485999999999839e-01,2.730679999999999913e-02,1.297072999999999976e-02
-6.159999999999999677e-03,-3.959485999999999839e-01,1.365339999999999956e-02,1.774942000000000186e-02
-6.139999999999999625e-03,-4.096019999999999661e-01,2.730679999999999913e-02,3.208549000000000123e-02
-6.120000000000000440e-03,-3.959485999999999839e-01,2.048010000000000108e-02,3.208549000000000123e-02
-6.099999999999999520e-03,-4.096019999999999661e-01,2.730679999999999913e-02,1.979743000000000128e-02
-6.079999999999999467e-03,-4.027753000000000028e-01,2.048010000000000108e-02,1.843209000000000167e-02
-6.060000000000000282e-03,-4.096019999999999661e-01,2.730679999999999913e-02,3.208549000000000123e-02
-6.040000000000000230e-03,-4.027753000000000028e-01,1.365339999999999956e-02,1.843209000000000167e-02
-6.020000000000000177e-03,-4.096019999999999661e-01,2.730679999999999913e-02,3.549884000000000372e-02
-6.000000000000000125e-03,-4.027753000000000028e-01,2.048010000000000108e-02,3.549884000000000372e-02
-5.980000000000000072e-03,-4.096019999999999661e-01,3.413349999999999718e-02,1.843209000000000167e-02
-5.960000000000000020e-03,-4.027753000000000028e-01,1.365339999999999956e-02,1.501874000000000091e-02
-5.939999999999999968e-03,-4.164286999999999850e-01,2.730679999999999913e-02,3.072015000000000162e-02
-5.919999999999999915e-03,-4.096019999999999661e-01,2.730679999999999913e-02,1.501874000000000091e-02
-5.899999999999999863e-03,-4.164286999999999850e-01,1.365339999999999956e-02,2.935481000000000201e-02
-5.879999999999999810e-03,-4.096019999999999661e-01,2.730679999999999913e-02,3.276816000000000451e-02
-5.859999999999999758e-03,-4.164286999999999850e-01,1.365339999999999956e-02,1.433607000000000110e-02
-5.839999999999999705e-03,-4.096019999999999661e-01,1.365339999999999956e-02,1.570140999999999898e-02
-5.819999999999999653e-03,-4.232554000000000038e-01,2.730679999999999913e-02,3.072015000000000162e-02
-5.799999999999999600e-03,-4.096019999999999661e-01,2.730679999999999913e-02,3.276816000000000451e-02
-5.779999999999999548e-03,-4.232554000000000038e-01,2.048010000000000108e-02,1.706675000000000206e-02
-5.759999999999999495e-03,-4.164286999999999850e-01,2.730679999999999913e-02,3.072015000000000162e-02
-5.739999999999999443e-03,-4.232554000000000038e-01,1.365339999999999956e-02,1.092272000000000035e-02
-5.720000000000000258e-03,-4.164286999999999850e-01,1.365339999999999956e-02,1.092272000000000035e-02
-5.700000000000000205e-03,-4.232554000000000038e-01,2.048010000000000108e-02,2.798947000000000240e-02
-5.680000000000000153e-03,-4.164286999999999850e-01,2.048010000000000108e-02,2.798947000000000240e-02
-5.660000000000000100e-03,-4.300820999999999672e-01,1.365339999999999956e-02,1.092272000000000035e-02
-5.640000000000000048e-03,-4.300820999999999672e-01,2.048010000000000108e-02,2.662412999999999932e-02
-5.619999999999999996e-03,-4.232554000000000038e-01,6.826699999999999782e-03,8.192040000000001126e-03
-5.599999999999999943e-03,-4.300820999999999672e-01,6.826699999999999782e-03,1.024005000000000054e-02
-5.579999999999999891e-03,-4.232554000000000038e-01,2.048010000000000108e-02,2.594145999999999952e-02
-5.559999999999999838e-03,-4.232554000000000038e-01,2.048010000000000108e-02,2.662412999999999932e-02
-5.539999999999999786e-03,-4.369087999999999861e-01,6.826699999999999782e-03,5.461360000000000173e-03
-5.519999999999999733e-03,-4.369087999999999861e-01,6.826699999999999782e-03,2.457611999999999991e-02
-5.499999999999999681e-03,-4.300820999999999672e-01,2.048010000000000108e-02,7.509370000000000454e-03
-5.479999999999999628e-03,-4.369087999999999861e-01,1.365339999999999956e-02,1.911476000000000147e-02
-5.459999999999999576e-03,-4.300820999999999672e-01,6.826699999999999782e-03,3.413349999999999891e-03
-5.439999999999999523e-03,-4.300820999999999672e-01,1.365339999999999956e-02,1.843209000000000167e-02
-5.419999999999999471e-03,-4.437355000000000049e-01,6.826699999999999782e-03,2.730680000000000086e-03
-5.399999999999999419e-03,-4.369087999999999861e-01,6.826699999999999782e-03,2.048010000000000108e-02
-5.380000000000000233e-03,-4.437355000000000049e-01,2.048010000000000108e-02,8.192040000000001126e-03
-5.360000000000000181e-03,-4.369087999999999861e-01,1.365339999999999956e-02,1.979743000000000128e-02
-5.340000000000000129e-03,-4.437355000000000049e-01,6.826699999999999782e-03,4.096020000000000563e-03
-5.320000000000000076e-03,-4.369087999999999861e-01,6.826699999999999782e-03,6.144029999999999977e-03
-5.300000000000000024e-03,-4.505621999999999683e-01,1.365339999999999956e-02,2.252811000000000050e-02
-5.279999999999999971e-03,-4.369087999999999861e-01,2.048010000000000108e-02,1.979743000000000128e-02
-5.259999999999999919e-03,-4.505621999999999683e-01,6.826699999999999782e-03,6.144029999999999977e-03
-5.239999999999999866e-03,-4.369087999999999861e-01,6.826699999999999782e-03,4.096020000000000563e-03
-5.219999999999999814e-03,-4.505621999999999683e-01,1.365339999999999956e-02,1.911476000000000147e-02
-5.199999999999999761e-03,-4.437355000000000049e-01,6.826699999999999782e-03,2.048010000000000108e-02
-5.179999999999999709e-03,-4.505621999999999683e-01,1.365339999999999956e-02,6.826699999999999782e-03
-5.159999999999999656e-03,-4.437355000000000049e-01,0.000000000000000000e+00,4.096020000000000563e-03
-5.139999999999999604e-03,-4.505621999999999683e-01,1.365339999999999956e-02,2.048010000000000108e-02
-5.119999999999999551e-03,-4.573888999999999871e-01,1.365339999999999956e-02,2.184544000000000069e-02
-5.099999999999999499e-03,-4.437355000000000049e-01,6.826699999999999782e-03,6.144029999999999977e-03
-5.079999999999999447e-03,-4.505621999999999683e-01,1.365339999999999956e-02,2.048010000000000108e-02
-5.059999999999999394e-03,-4.573888999999999871e-01,6.826699999999999782e-03,6.144029999999999977e-03
-5.040000000000000209e-03,-4.573888999999999871e-01,1.365339999999999956e-02,2.048010000000000108e-02
-5.020000000000000157e-03,-4.505621999999999683e-01,6.826699999999999782e-03,5.461360000000000173e-03
-5.000000000000000104e-03,-4.505621999999999683e-01,0.000000000000000000e+00,3.413349999999999891e-03
-4.980000000000000052e-03,-4.642156000000000060e-01,1.365339999999999956e-02,1.706675000000000206e-02
-4.959999999999999999e-03,-4.505621999999999683e-01,6.826699999999999782e-03,2.730680000000000086e-03
-4.939999999999999947e-03,-4.642156000000000060e-01,1.365339999999999956e-02,1.843209000000000167e-02
-4.919999999999999894e-03,-4.642156000000000060e-01,0.000000000000000000e+00,2.048010000000000282e-03
-4.899999999999999842e-03,-4.573888999999999871e-01,1.365339999999999956e-02,1.570140999999999898e-02
-4.879999999999999789e-03,-4.573888999999999871e-01,6.826699999999999782e-03,7.509370000000000454e-03
-4.859999999999999737e-03,-4.642156000000000060e-01,1.365339999999999956e-02,2.048010000000000108e-02
-4.839999999999999684e-03,-4.573888999999999871e-01,1.365339999999999956e-02,1.843209000000000167e-02
-4.819999999999999632e-03,-4.642156000000000060e-01,6.826699999999999782e-03,3.413349999999999891e-03
-4.799999999999999580e-03,-4.642156000000000060e-01,6.826699999999999782e-03,7.509370000000000454e-03
-4.779999999999999527e-03,-4.710422999999999694e-01,1.365339999999999956e-02,2.048010000000000108e-02
-4.759999999999999475e-03,-4.642156000000000060e-01,1.365339999999999956e-02,5.461360000000000173e-03
-4.739999999999999422e-03,-4.710422999999999694e-01,6.826699999999999782e-03,2.116277000000000089e-02
-4.719999999999999370e-03,-4.642156000000000060e-01,6.826699999999999782e-03,8.192040000000001126e-03
-4.700000000000000185e-03,-4.710422999999999694e-01,1.365339999999999956e-02,2.252811000000000050e-02
-4.680000000000000132e-03,-4.710422999999999694e-01,6.826699999999999782e-03,1.228805999999999995e-02
-4.660000000000000080e-03,-4.778689999999999882e-01,2.048010000000000108e-02,2.457611999999999991e-02
-4.640000000000000027e-03,-4.710422999999999694e-01,2.048010000000000108e-02,2.321078000000000030e-02
-4.619999999999999975e-03,-4.778689999999999882e-01,1.365339999999999956e-02,1.160539000000000015e-02
-4.599999999999999922e-03,-4.710422999999999694e-01,6.826699999999999782e-03,1.160539000000000015e-02
-4.579999999999999870e-03,-4.778689999999999882e-01,2.048010000000000108e-02,2.525878999999999971e-02
-4.559999999999999817e-03,-4.710422999999999694e-01,2.048010000000000108e-02,2.321078000000000030e-02
-4.539999999999999765e-03,-4.846957000000000071e-01,6.826699999999999782e-03,1.160539000000000015e-02
-4.519999999999999712e-03,-4.710422999999999694e-01,1.365339999999999956e-02,2.457611999999999991e-02
-4.499999999999999660e-03,-4.846957000000000071e-01,2.048010000000000108e-02,1.228805999999999995e-02
-4.479999999999999608e-03,-4.710422999999999694e-01,2.048010000000000108e-02,2.594145999999999952e-02
-4.459999999999999555e-03,-4.846957000000000071e-01,6.826699999999999782e-03,1.024005000000000054e-02
