Time(s),Ch1(A),Ch2(V),Ch3(V)
1.494000000000000015e-02,-5.051757999999999527e-01,2.935438000000000214e-01,4.096020000000000563e-03
1.496000000000000107e-02,-4.983490999999999893e-01,2.935438000000000214e-01,2.048010000000000282e-03
1.498000000000000026e-02,-5.051757999999999527e-01,3.003704000000000374e-01,-3.413349999999999891e-03
1.500000000000000118e-02,-5.051757999999999527e-01,2.935438000000000214e-01,-8.874710000000000931e-03
1.502000000000000036e-02,-5.051757999999999527e-01,2.867172000000000054e-01,4.778690000000000368e-03
1.504000000000000128e-02,-5.051757999999999527e-01,2.867172000000000054e-01,4.778690000000000368e-03
1.506000000000000047e-02,-5.120025000000000270e-01,2.867172000000000054e-01,-6.144029999999999977e-03
1.508000000000000139e-02,-5.051757999999999527e-01,2.867172000000000054e-01,-3.413349999999999891e-03
1.510000000000000057e-02,-5.120025000000000270e-01,2.901305000000000134e-01,2.048010000000000282e-03
1.512000000000000149e-02,-5.051757999999999527e-01,2.935438000000000214e-01,6.144029999999999977e-03
1.514000000000000068e-02,-5.120025000000000270e-01,3.003704000000000374e-01,0.000000000000000000e+00
1.515999999999999986e-02,-5.188291999999999904e-01,3.037836999999999898e-01,6.144029999999999977e-03
1.518000000000000078e-02,-5.120025000000000270e-01,3.071969999999999978e-01,-7.509370000000000454e-03
1.520000000000000170e-02,-5.120025000000000270e-01,3.037836999999999898e-01,-6.826699999999999782e-03
1.522000000000000089e-02,-5.188291999999999904e-01,3.037836999999999898e-01,4.778690000000000368e-03
1.524000000000000007e-02,-5.120025000000000270e-01,3.071969999999999978e-01,-6.826700000000000216e-04
1.526000000000000099e-02,-5.256558999999999537e-01,2.935438000000000214e-01,-4.096020000000000563e-03
1.528000000000000018e-02,-5.188291999999999904e-01,2.969571000000000294e-01,-8.192040000000001126e-03
1.530000000000000110e-02,-5.256558999999999537e-01,2.833038999999999974e-01,5.461360000000000173e-03
1.532000000000000028e-02,-5.188291999999999904e-01,2.867172000000000054e-01,7.509370000000000454e-03
1.534000000000000120e-02,-5.256558999999999537e-01,2.935438000000000214e-01,-8.874710000000000931e-03
1.536000000000000039e-02,-5.256558999999999537e-01,2.901305000000000134e-01,-6.826699999999999782e-03
1.538000000000000131e-02,-5.188291999999999904e-01,2.867172000000000054e-01,6.826700000000000216e-04
1.540000000000000049e-02,-5.188291999999999904e-01,2.867172000000000054e-01,-3.413349999999999891e-03
1.542000000000000141e-02,-5.256558999999999537e-01,2.833038999999999974e-01,2.048010000000000282e-03
1.544000000000000060e-02,-5.256558999999999537e-01,2.833038999999999974e-01,3.413349999999999891e-03
1.546000000000000152e-02,-5.324826000000000281e-01,2.764773000000000369e-01,-7.509370000000000454e-03
1.548000000000000070e-02,-5.256558999999999537e-01,2.730640000000000289e-01,-8.874710000000000931e-03
1.549999999999999989e-02,-5.324826000000000281e-01,2.696507000000000209e-01,4.096020000000000563e-03
1.552000000000000081e-02,-5.256558999999999537e-01,2.798905999999999894e-01,6.144029999999999977e-03
1.554000000000000173e-02,-5.324826000000000281e-01,2.730640000000000289e-01,-4.096020000000000563e-03
1.556000000000000091e-02,-5.256558999999999537e-01,2.798905999999999894e-01,-2.048010000000000282e-03
1.558000000000000010e-02,-5.324826000000000281e-01,2.730640000000000289e-01,4.096020000000000563e-03
1.560000000000000102e-02,-5.324826000000000281e-01,2.764773000000000369e-01,-6.144029999999999977e-03
1.562000000000000020e-02,-5.393092999999999915e-01,2.696507000000000209e-01,5.461360000000000173e-03
1.564000000000000112e-02,-5.324826000000000281e-01,2.730640000000000289e-01,6.144029999999999977e-03
1.566000000000000031e-02,-5.393092999999999915e-01,2.798905999999999894e-01,-6.144029999999999977e-03
1.567999999999999949e-02,-5.324826000000000281e-01,2.798905999999999894e-01,-2.048010000000000282e-03
1.570000000000000215e-02,-5.393092999999999915e-01,2.867172000000000054e-01,2.730680000000000086e-03
1.572000000000000133e-02,-5.393092999999999915e-01,2.833038999999999974e-01,5.461360000000000173e-03
1.574000000000000052e-02,-5.393092999999999915e-01,2.935438000000000214e-01,-3.413349999999999891e-03
1.575999999999999970e-02,-5.393092999999999915e-01,2.901305000000000134e-01,2.730680000000000086e-03
1.578000000000000236e-02,-5.461359999999999548e-01,2.833038999999999974e-01,-8.192040000000001126e-03
1.580000000000000154e-02,-5.461359999999999548e-01,2.833038999999999974e-01,-6.826699999999999782e-03
1.582000000000000073e-02,-5.393092999999999915e-01,2.833038999999999974e-01,2.048010000000000282e-03
1.583999999999999991e-02,-5.393092999999999915e-01,2.867172000000000054e-01,-4.096020000000000563e-03
1.585999999999999910e-02,-5.461359999999999548e-01,2.764773000000000369e-01,2.730680000000000086e-03
1.588000000000000175e-02,-5.461359999999999548e-01,2.798905999999999894e-01,-4.778690000000000368e-03
1.590000000000000094e-02,-5.461359999999999548e-01,2.833038999999999974e-01,4.096020000000000563e-03
1.592000000000000012e-02,-5.461359999999999548e-01,2.833038999999999974e-01,5.461360000000000173e-03
1.594000000000000278e-02,-5.529627000000000292e-01,2.798905999999999894e-01,-5.461360000000000173e-03
1.596000000000000196e-02,-5.461359999999999548e-01,2.798905999999999894e-01,-8.874710000000000931e-03
1.598000000000000115e-02,-5.529627000000000292e-01,2.764773000000000369e-01,1.365340000000000043e-03
1.600000000000000033e-02,-5.461359999999999548e-01,2.730640000000000289e-01,-2.730680000000000086e-03
1.601999999999999952e-02,-5.529627000000000292e-01,2.764773000000000369e-01,4.096020000000000563e-03
1.604000000000000217e-02,-5.461359999999999548e-01,2.730640000000000289e-01,4.096020000000000563e-03
1.606000000000000136e-02,-5.529627000000000292e-01,2.764773000000000369e-01,-4.778690000000000368e-03
1.608000000000000054e-02,-5.529627000000000292e-01,2.764773000000000369e-01,4.778690000000000368e-03
1.609999999999999973e-02,-5.597893999999999926e-01,2.696507000000000209e-01,-7.509370000000000454e-03
1.612000000000000238e-02,-5.529627000000000292e-01,2.764773000000000369e-01,2.048010000000000282e-03
1.614000000000000157e-02,-5.597893999999999926e-01,2.662374000000000129e-01,-2.730680000000000086e-03
1.616000000000000075e-02,-5.529627000000000292e-01,2.662374000000000129e-01,-4.778690000000000368e-03
1.617999999999999994e-02,-5.597893999999999926e-01,2.628241000000000049e-01,8.192040000000001126e-03
1.619999999999999912e-02,-5.597893999999999926e-01,2.696507000000000209e-01,-5.461360000000000173e-03
1.622000000000000178e-02,-5.666160999999999559e-01,2.730640000000000289e-01,4.778690000000000368e-03
1.624000000000000096e-02,-5.666160999999999559e-01,2.764773000000000369e-01,-1.365340000000000043e-03
1.626000000000000015e-02,-5.597893999999999926e-01,2.662374000000000129e-01,-6.144029999999999977e-03
1.628000000000000280e-02,-5.597893999999999926e-01,2.628241000000000049e-01,2.048010000000000282e-03
1.630000000000000199e-02,-5.666160999999999559e-01,2.594107999999999969e-01,-6.144029999999999977e-03
1.632000000000000117e-02,-5.597893999999999926e-01,2.628241000000000049e-01,2.048010000000000282e-03
1.634000000000000036e-02,-5.666160999999999559e-01,2.594107999999999969e-01,-2.048010000000000282e-03
1.635999999999999954e-02,-5.734428000000000303e-01,2.662374000000000129e-01,-2.048010000000000282e-03
1.638000000000000220e-02,-5.666160999999999559e-01,2.559974999999999890e-01,4.096020000000000563e-03
1.640000000000000138e-02,-5.734428000000000303e-01,2.628241000000000049e-01,-4.096020000000000563e-03
1.642000000000000057e-02,-5.666160999999999559e-01,2.662374000000000129e-01,4.096020000000000563e-03
1.643999999999999975e-02,-5.666160999999999559e-01,2.696507000000000209e-01,3.413349999999999891e-03
1.646000000000000241e-02,-5.734428000000000303e-01,2.662374000000000129e-01,-6.144029999999999977e-03
1.648000000000000159e-02,-5.734428000000000303e-01,2.662374000000000129e-01,-1.365340000000000043e-03
1.650000000000000078e-02,-5.734428000000000303e-01,2.730640000000000289e-01,2.730680000000000086e-03
1.651999999999999996e-02,-5.734428000000000303e-01,2.730640000000000289e-01,5.461360000000000173e-03
1.653999999999999915e-02,-5.734428000000000303e-01,2.764773000000000369e-01,-2.730680000000000086e-03
1.656000000000000180e-02,-5.734428000000000303e-01,2.696507000000000209e-01,1.365340000000000043e-03
1.658000000000000099e-02,-5.802694999999999936e-01,2.628241000000000049e-01,-7.509370000000000454e-03
1.660000000000000017e-02,-5.734428000000000303e-01,2.559974999999999890e-01,6.826700000000000216e-04
1.662000000000000283e-02,-5.802694999999999936e-01,2.628241000000000049e-01,2.048010000000000282e-03
1.664000000000000201e-02,-5.734428000000000303e-01,2.628241000000000049e-01,2.048010000000000282e-03
1.666000000000000120e-02,-5.802694999999999936e-01,2.594107999999999969e-01,-6.144029999999999977e-03
1.668000000000000038e-02,-5.802694999999999936e-01,2.559974999999999890e-01,-8.192040000000001126e-03
1.669999999999999957e-02,-5.802694999999999936e-01,2.525842000000000365e-01,4.096020000000000563e-03
1.672000000000000222e-02,-5.802694999999999936e-01,2.594107999999999969e-01,-5.461360000000000173e-03
1.674000000000000141e-02,-5.870961999999999570e-01,2.525842000000000365e-01,1.365340000000000043e-03
1.676000000000000059e-02,-5.802694999999999936e-01,2.491709000000000007e-01,-2.048010000000000282e-03
1.677999999999999978e-02,-5.870961999999999570e-01,2.423443000000000125e-01,-5.461360000000000173e-03
1.680000000000000243e-02,-5.802694999999999936e-01,2.389310000000000045e-01,-6.826700000000000216e-04
1.682000000000000162e-02,-5.870961999999999570e-01,2.559974999999999890e-01,8.874710000000000931e-03
1.684000000000000080e-02,-5.870961999999999570e-01,2.662374000000000129e-01,4.778690000000000368e-03
1.685999999999999999e-02,-5.870961999999999570e-01,2.594107999999999969e-01,-5.461360000000000173e-03
1.687999999999999917e-02,-5.870961999999999570e-01,2.594107999999999969e-01,-5.461360000000000173e-03
1.690000000000000183e-02,-5.939229000000000314e-01,2.525842000000000365e-01,2.048010000000000282e-03
1.692000000000000101e-02,-5.870961999999999570e-01,2.559974999999999890e-01,4.778690000000000368e-03
1.694000000000000020e-02,-5.939229000000000314e-01,2.628241000000000049e-01,-5.461360000000000173e-03
1.696000000000000285e-02,-5.870961999999999570e-01,2.559974999999999890e-01,-2.048010000000000282e-03
1.698000000000000204e-02,-5.939229000000000314e-01,2.457576000000000205e-01,-8.874710000000000931e-03
1.700000000000000122e-02,-5.939229000000000314e-01,2.423443000000000125e-01,-4.096020000000000563e-03
1.702000000000000041e-02,-6.007495999999999947e-01,2.321044000000000163e-01,4.778690000000000368e-03
1.703999999999999959e-02,-5.939229000000000314e-01,2.457576000000000205e-01,1.365340000000000043e-03
1.706000000000000225e-02,-6.007495999999999947e-01,2.457576000000000205e-01,-6.144029999999999977e-03
1.708000000000000143e-02,-5.939229000000000314e-01,2.457576000000000205e-01,3.413349999999999891e-03
1.710000000000000062e-02,-6.007495999999999947e-01,2.491709000000000007e-01,-4.096020000000000563e-03
1.711999999999999980e-02,-5.939229000000000314e-01,2.423443000000000125e-01,5.461360000000000173e-03
1.714000000000000246e-02,-6.007495999999999947e-01,2.491709000000000007e-01,-2.048010000000000282e-03
1.716000000000000164e-02,-6.007495999999999947e-01,2.491709000000000007e-01,4.096020000000000563e-03
1.718000000000000083e-02,-6.075762999999999581e-01,2.423443000000000125e-01,-5.461360000000000173e-03
1.720000000000000001e-02,-6.007495999999999947e-01,2.423443000000000125e-01,6.144029999999999977e-03
1.721999999999999920e-02,-6.075762999999999581e-01,2.491709000000000007e-01,-4.096020000000000563e-03
1.724000000000000185e-02,-6.075762999999999581e-01,2.491709000000000007e-01,0.000000000000000000e+00
1.726000000000000104e-02,-6.144030000000000324e-01,2.389310000000000045e-01,-8.192040000000001126e-03
1.728000000000000022e-02,-6.075762999999999581e-01,2.389310000000000045e-01,3.413349999999999891e-03
1.730000000000000288e-02,-6.075762999999999581e-01,2.355177000000000243e-01,-5.461360000000000173e-03
1.732000000000000206e-02,-6.075762999999999581e-01,2.389310000000000045e-01,4.096020000000000563e-03
1.734000000000000125e-02,-6.144030000000000324e-01,2.355177000000000243e-01,-4.778690000000000368e-03
1.736000000000000043e-02,-6.075762999999999581e-01,2.457576000000000205e-01,4.096020000000000563e-03
1.737999999999999962e-02,-6.144030000000000324e-01,2.423443000000000125e-01,-2.048010000000000282e-03
1.740000000000000227e-02,-6.144030000000000324e-01,2.423443000000000125e-01,-7.509370000000000454e-03
1.742000000000000146e-02,-6.075762999999999581e-01,2.355177000000000243e-01,2.048010000000000282e-03
1.744000000000000064e-02,-6.075762999999999581e-01,2.389310000000000045e-01,3.413349999999999891e-03
1.745999999999999983e-02,-6.144030000000000324e-01,2.355177000000000243e-01,-4.778690000000000368e-03
1.748000000000000248e-02,-6.144030000000000324e-01,2.389310000000000045e-01,-2.730680000000000086e-03
1.750000000000000167e-02,-6.212296999999999958e-01,2.423443000000000125e-01,2.730680000000000086e-03
1.752000000000000085e-02,-6.144030000000000324e-01,2.423443000000000125e-01,4.778690000000000368e-03
1.754000000000000004e-02,-6.212296999999999958e-01,2.423443000000000125e-01,-2.048010000000000282e-03
1.755999999999999922e-02,-6.144030000000000324e-01,2.457576000000000205e-01,1.365340000000000043e-03
1.758000000000000188e-02,-6.212296999999999958e-01,2.389310000000000045e-01,-5.461360000000000173e-03
1.760000000000000106e-02,-6.280563999999999591e-01,2.423443000000000125e-01,3.413349999999999891e-03
1.762000000000000025e-02,-6.212296999999999958e-01,2.355177000000000243e-01,-4.778690000000000368e-03
1.764000000000000290e-02,-6.144030000000000324e-01,2.355177000000000243e-01,-6.826700000000000216e-04
1.766000000000000208e-02,-6.280563999999999591e-01,2.252778000000000003e-01,-8.192040000000001126e-03
1.768000000000000127e-02,-6.212296999999999958e-01,2.218645000000000200e-01,3.413349999999999891e-03
1.770000000000000046e-02,-6.280563999999999591e-01,2.252778000000000003e-01,-6.144029999999999977e-03
1.771999999999999964e-02,-6.212296999999999958e-01,2.252778000000000003e-01,-6.826699999999999782e-03
1.774000000000000229e-02,-6.280563999999999591e-01,2.218645000000000200e-01,3.413349999999999891e-03
1.776000000000000148e-02,-6.212296999999999958e-01,2.252778000000000003e-01,2.048010000000000282e-03
1.778000000000000067e-02,-6.348831000000000335e-01,2.184512000000000120e-01,-4.778690000000000368e-03
1.779999999999999985e-02,-6.280563999999999591e-01,2.150379000000000040e-01,-1.365340000000000043e-03
1.782000000000000250e-02,-6.348831000000000335e-01,2.218645000000000200e-01,2.048010000000000282e-03
1.784000000000000169e-02,-6.280563999999999591e-01,2.218645000000000200e-01,-4.778690000000000368e-03
1.786000000000000087e-02,-6.348831000000000335e-01,2.218645000000000200e-01,2.730680000000000086e-03
1.788000000000000006e-02,-6.280563999999999591e-01,2.218645000000000200e-01,3.413349999999999891e-03
1.789999999999999925e-02,-6.348831000000000335e-01,2.286911000000000083e-01,-4.778690000000000368e-03
1.792000000000000190e-02,-6.280563999999999591e-01,2.218645000000000200e-01,-2.730680000000000086e-03
1.794000000000000108e-02,-6.417097999999999969e-01,2.252778000000000003e-01,4.778690000000000368e-03
1.796000000000000027e-02,-6.348831000000000335e-01,2.321044000000000163e-01,1.365340000000000043e-03
1.798000000000000292e-02,-6.417097999999999969e-01,2.252778000000000003e-01,-6.826699999999999782e-03
1.800000000000000211e-02,-6.348831000000000335e-01,2.218645000000000200e-01,-4.778690000000000368e-03
1.802000000000000129e-02,-6.417097999999999969e-01,2.218645000000000200e-01,2.048010000000000282e-03
1.804000000000000048e-02,-6.348831000000000335e-01,2.252778000000000003e-01,2.048010000000000282e-03
1.805999999999999966e-02,-6.417097999999999969e-01,2.184512000000000120e-01,-6.144029999999999977e-03
1.808000000000000232e-02,-6.348831000000000335e-01,2.218645000000000200e-01,2.730680000000000086e-03
1.810000000000000150e-02,-6.485364999999999602e-01,2.184512000000000120e-01,-8.192040000000001126e-03
1.812000000000000069e-02,-6.417097999999999969e-01,2.184512000000000120e-01,4.778690000000000368e-03
1.813999999999999987e-02,-6.485364999999999602e-01,2.218645000000000200e-01,-4.096020000000000563e-03
1.816000000000000253e-02,-6.417097999999999969e-01,2.150379000000000040e-01,-1.365340000000000043e-03
1.818000000000000171e-02,-6.485364999999999602e-01,2.082113000000000158e-01,-5.461360000000000173e-03
1.820000000000000090e-02,-6.417097999999999969e-01,2.082113000000000158e-01,4.096020000000000563e-03
1.822000000000000008e-02,-6.485364999999999602e-01,2.184512000000000120e-01,0.000000000000000000e+00
1.823999999999999927e-02,-6.485364999999999602e-01,2.184512000000000120e-01,-2.730680000000000086e-03
1.826000000000000192e-02,-6.485364999999999602e-01,2.252778000000000003e-01,6.826699999999999782e-03
1.828000000000000111e-02,-6.485364999999999602e-01,2.286911000000000083e-01,4.778690000000000368e-03
1.830000000000000029e-02,-6.553632000000000346e-01,2.218645000000000200e-01,-6.826699999999999782e-03
1.832000000000000295e-02,-6.485364999999999602e-01,2.252778000000000003e-01,-8.192040000000001126e-03
1.834000000000000213e-02,-6.553632000000000346e-01,2.184512000000000120e-01,2.048010000000000282e-03
1.836000000000000132e-02,-6.485364999999999602e-01,2.150379000000000040e-01,4.096020000000000563e-03
1.838000000000000050e-02,-6.553632000000000346e-01,2.150379000000000040e-01,-4.096020000000000563e-03
1.839999999999999969e-02,-6.553632000000000346e-01,2.150379000000000040e-01,0.000000000000000000e+00
