Time(s),Ch1(A),Ch2(V)
-4.549999999999999878e-02,-4.778619999999999535e-01,1.024019999999999930e-01
-4.540000000000000285e-02,-5.119949999999999779e-01,1.024019999999999930e-01
-4.529999999999999999e-02,-4.778619999999999535e-01,8.533499999999999419e-02
-4.520000000000000406e-02,-5.119949999999999779e-01,8.533499999999999419e-02
-4.510000000000000120e-02,-4.437289999999999290e-01,1.024019999999999930e-01
-4.500000000000000527e-02,-4.778619999999999535e-01,1.194689999999999919e-01
-4.490000000000000241e-02,-4.437289999999999290e-01,1.024019999999999930e-01
-4.479999999999999954e-02,-4.778619999999999535e-01,1.194689999999999919e-01
-4.470000000000000362e-02,-4.437289999999999290e-01,1.024019999999999930e-01
-4.460000000000000075e-02,-4.778619999999999535e-01,1.024019999999999930e-01
-4.450000000000000483e-02,-4.437289999999999290e-01,1.194689999999999919e-01
-4.440000000000000197e-02,-4.778619999999999535e-01,1.365359999999999907e-01
-4.430000000000000604e-02,-4.437289999999999290e-01,1.024019999999999930e-01
-4.420000000000000318e-02,-4.095959999999999601e-01,1.194689999999999919e-01
-4.410000000000000031e-02,-4.778619999999999535e-01,1.365359999999999907e-01
-4.400000000000000439e-02,-4.778619999999999535e-01,1.365359999999999907e-01
-4.390000000000000152e-02,-4.095959999999999601e-01,1.194689999999999919e-01
-4.380000000000000560e-02,-4.437289999999999290e-01,1.194689999999999919e-01
-4.370000000000000273e-02,-4.095959999999999601e-01,1.365359999999999907e-01
-4.359999999999999987e-02,-4.437289999999999290e-01,1.536029999999999895e-01
-4.350000000000000394e-02,-4.095959999999999601e-01,1.194689999999999919e-01
-4.340000000000000108e-02,-4.095959999999999601e-01,1.365359999999999907e-01
-4.330000000000000515e-02,-4.437289999999999290e-01,1.536029999999999895e-01
-4.320000000000000229e-02,-4.095959999999999601e-01,1.536029999999999895e-01
-4.309999999999999942e-02,-4.437289999999999290e-01,1.194689999999999919e-01
-4.300000000000000350e-02,-4.778619999999999535e-01,1.365359999999999907e-01
-4.290000000000000063e-02,-4.095959999999999601e-01,1.194689999999999919e-01
-4.280000000000000471e-02,-4.437289999999999290e-01,1.365359999999999907e-01
-4.270000000000000184e-02,-4.778619999999999535e-01,1.194689999999999919e-01
-4.259999999999999898e-02,-4.437289999999999290e-01,1.365359999999999907e-01
-4.250000000000000305e-02,-4.778619999999999535e-01,1.024019999999999930e-01
-4.240000000000000019e-02,-4.437289999999999290e-01,1.365359999999999907e-01
-4.230000000000000426e-02,-5.119949999999999779e-01,8.533499999999999419e-02
-4.220000000000000140e-02,-4.437289999999999290e-01,1.194689999999999919e-01
-4.209999999999999853e-02,-5.119949999999999779e-01,8.533499999999999419e-02
-4.200000000000000261e-02,-4.778619999999999535e-01,1.024019999999999930e-01
-4.190000000000000668e-02,-5.119949999999999779e-01,8.533499999999999419e-02
-4.180000000000000382e-02,-4.778619999999999535e-01,8.533499999999999419e-02
-4.170000000000000095e-02,-5.119949999999999779e-01,1.024019999999999930e-01
-4.159999999999999809e-02,-4.778619999999999535e-01,6.826799999999999535e-02
-4.150000000000000216e-02,-5.461279999999999468e-01,1.024019999999999930e-01
-4.140000000000000624e-02,-5.119949999999999779e-01,8.533499999999999419e-02
-4.130000000000000338e-02,-5.461279999999999468e-01,6.826799999999999535e-02
-4.120000000000000051e-02,-5.119949999999999779e-01,6.826799999999999535e-02
-4.110000000000000459e-02,-5.461279999999999468e-01,8.533499999999999419e-02
-4.100000000000000172e-02,-5.119949999999999779e-01,1.024019999999999930e-01
-4.090000000000000580e-02,-5.461279999999999468e-01,5.120099999999999651e-02
-4.080000000000000293e-02,-5.119949999999999779e-01,8.533499999999999419e-02
-4.070000000000000007e-02,-5.802609999999999157e-01,5.120099999999999651e-02
-4.060000000000000414e-02,-5.119949999999999779e-01,5.120099999999999651e-02
-4.050000000000000128e-02,-5.802609999999999157e-01,8.533499999999999419e-02
-4.040000000000000535e-02,-5.461279999999999468e-01,6.826799999999999535e-02
-4.030000000000000249e-02,-5.802609999999999157e-01,5.120099999999999651e-02
-4.019999999999999962e-02,-5.461279999999999468e-01,5.120099999999999651e-02
-4.010000000000000370e-02,-5.802609999999999157e-01,3.413399999999999768e-02
-4.000000000000000083e-02,-5.461279999999999468e-01,5.120099999999999651e-02
-3.990000000000000491e-02,-6.143939999999998847e-01,8.533499999999999419e-02
-3.980000000000000204e-02,-5.802609999999999157e-01,6.826799999999999535e-02
-3.969999999999999918e-02,-6.143939999999998847e-01,1.706699999999999884e-02
-3.960000000000000325e-02,-6.143939999999998847e-01,5.120099999999999651e-02
-3.950000000000000039e-02,-5.802609999999999157e-01,1.706699999999999884e-02
-3.940000000000000446e-02,-5.802609999999999157e-01,0.000000000000000000e+00
-3.930000000000000160e-02,-6.143939999999998847e-01,3.413399999999999768e-02
-3.919999999999999873e-02,-5.802609999999999157e-01,0.000000000000000000e+00
-3.910000000000000281e-02,-6.485269999999999646e-01,3.413399999999999768e-02
-3.899999999999999994e-02,-6.485269999999999646e-01,3.413399999999999768e-02
-3.890000000000000402e-02,-6.143939999999998847e-01,0.000000000000000000e+00
-3.880000000000000115e-02,-6.143939999999998847e-01,1.706699999999999884e-02
-3.869999999999999829e-02,-6.485269999999999646e-01,0.000000000000000000e+00
-3.860000000000000236e-02,-6.143939999999998847e-01,1.706699999999999884e-02
-3.850000000000000644e-02,-6.826599999999999335e-01,-1.706699999999999884e-02
-3.840000000000000357e-02,-6.826599999999999335e-01,1.706699999999999884e-02
-3.830000000000000071e-02,-6.143939999999998847e-01,-1.706699999999999884e-02
-3.820000000000000479e-02,-6.826599999999999335e-01,1.706699999999999884e-02
-3.810000000000000192e-02,-6.143939999999998847e-01,-1.706699999999999884e-02
-3.800000000000000600e-02,-6.485269999999999646e-01,0.000000000000000000e+00
-3.790000000000000313e-02,-6.826599999999999335e-01,-1.706699999999999884e-02
-3.780000000000000027e-02,-6.485269999999999646e-01,0.000000000000000000e+00
-3.770000000000000434e-02,-7.167929999999999024e-01,-3.413399999999999768e-02
-3.760000000000000148e-02,-6.485269999999999646e-01,0.000000000000000000e+00
-3.750000000000000555e-02,-7.167929999999999024e-01,-3.413399999999999768e-02
-3.740000000000000269e-02,-6.826599999999999335e-01,-1.706699999999999884e-02
-3.729999999999999982e-02,-7.167929999999999024e-01,-3.413399999999999768e-02
-3.720000000000000390e-02,-6.826599999999999335e-01,-1.706699999999999884e-02
-3.710000000000000103e-02,-7.167929999999999024e-01,-5.120099999999999651e-02
-3.700000000000000511e-02,-6.826599999999999335e-01,-3.413399999999999768e-02
-3.690000000000000224e-02,-7.167929999999999024e-01,-5.120099999999999651e-02
-3.679999999999999938e-02,-6.826599999999999335e-01,-3.413399999999999768e-02
-3.670000000000000345e-02,-7.509259999999999824e-01,-5.120099999999999651e-02
-3.660000000000000059e-02,-7.167929999999999024e-01,-3.413399999999999768e-02
-3.650000000000000466e-02,-7.509259999999999824e-01,-5.120099999999999651e-02
-3.640000000000000180e-02,-7.167929999999999024e-01,-3.413399999999999768e-02
-3.629999999999999893e-02,-7.509259999999999824e-01,-8.533499999999999419e-02
-3.620000000000000301e-02,-7.509259999999999824e-01,-6.826799999999999535e-02
-3.610000000000000014e-02,-7.167929999999999024e-01,-5.120099999999999651e-02
-3.600000000000000422e-02,-7.167929999999999024e-01,-5.120099999999999651e-02
-3.590000000000000135e-02,-7.850589999999999513e-01,-6.826799999999999535e-02
-3.579999999999999849e-02,-7.167929999999999024e-01,-6.826799999999999535e-02
-3.570000000000000256e-02,-7.850589999999999513e-01,-8.533499999999999419e-02
-3.559999999999999970e-02,-7.509259999999999824e-01,-8.533499999999999419e-02
-3.550000000000000377e-02,-7.850589999999999513e-01,-6.826799999999999535e-02
-3.540000000000000091e-02,-7.850589999999999513e-01,-6.826799999999999535e-02
-3.529999999999999805e-02,-7.509259999999999824e-01,-8.533499999999999419e-02
-3.520000000000000212e-02,-7.509259999999999824e-01,-6.826799999999999535e-02
-3.510000000000000620e-02,-8.191919999999999202e-01,-1.024019999999999930e-01
-3.500000000000000333e-02,-7.509259999999999824e-01,-8.533499999999999419e-02
-3.490000000000000047e-02,-8.191919999999999202e-01,-1.024019999999999930e-01
-3.480000000000000454e-02,-8.191919999999999202e-01,-1.024019999999999930e-01
-3.470000000000000168e-02,-7.850589999999999513e-01,-8.533499999999999419e-02
-3.460000000000000575e-02,-8.191919999999999202e-01,-1.024019999999999930e-01
-3.450000000000000289e-02,-7.850589999999999513e-01,-1.194689999999999919e-01
-3.440000000000000002e-02,-8.191919999999999202e-01,-1.024019999999999930e-01
-3.429999999999999716e-02,-7.850589999999999513e-01,-1.365359999999999907e-01
-3.420000000000000123e-02,-8.191919999999999202e-01,-1.024019999999999930e-01
-3.410000000000000531e-02,-8.533249999999998892e-01,-1.365359999999999907e-01
-3.400000000000000244e-02,-7.850589999999999513e-01,-1.024019999999999930e-01
-3.389999999999999958e-02,-8.533249999999998892e-01,-1.365359999999999907e-01
-3.380000000000000365e-02,-8.191919999999999202e-01,-1.024019999999999930e-01
-3.370000000000000079e-02,-8.533249999999998892e-01,-1.365359999999999907e-01
-3.360000000000000486e-02,-8.191919999999999202e-01,-1.194689999999999919e-01
-3.350000000000000200e-02,-8.533249999999998892e-01,-1.536029999999999895e-01
-3.339999999999999913e-02,-8.874579999999998581e-01,-1.194689999999999919e-01
-3.330000000000000321e-02,-8.191919999999999202e-01,-1.536029999999999895e-01
-3.320000000000000034e-02,-8.533249999999998892e-01,-1.194689999999999919e-01
-3.310000000000000442e-02,-8.874579999999998581e-01,-1.536029999999999895e-01
-3.300000000000000155e-02,-8.874579999999998581e-01,-1.706699999999999884e-01
-3.289999999999999869e-02,-8.533249999999998892e-01,-1.365359999999999907e-01
-3.280000000000000276e-02,-8.533249999999998892e-01,-1.706699999999999884e-01
-3.270000000000000684e-02,-8.874579999999998581e-01,-1.365359999999999907e-01
-3.260000000000000397e-02,-9.215909999999999380e-01,-1.365359999999999907e-01
-3.250000000000000111e-02,-8.533249999999998892e-01,-1.706699999999999884e-01
-3.239999999999999825e-02,-8.874579999999998581e-01,-1.536029999999999895e-01
-3.230000000000000232e-02,-9.215909999999999380e-01,-1.706699999999999884e-01
-3.220000000000000639e-02,-8.533249999999998892e-01,-1.706699999999999884e-01
-3.210000000000000353e-02,-9.215909999999999380e-01,-1.536029999999999895e-01
-3.200000000000000067e-02,-9.215909999999999380e-01,-1.877369999999999872e-01
-3.189999999999999780e-02,-8.874579999999998581e-01,-1.536029999999999895e-01
-3.180000000000000188e-02,-8.874579999999998581e-01,-1.706699999999999884e-01
-3.170000000000000595e-02,-9.215909999999999380e-01,-2.048039999999999861e-01
-3.160000000000000309e-02,-8.874579999999998581e-01,-2.218709999999999849e-01
-3.150000000000000022e-02,-9.557239999999999069e-01,-1.877369999999999872e-01
-3.139999999999999736e-02,-8.874579999999998581e-01,-2.048039999999999861e-01
-3.130000000000000143e-02,-9.557239999999999069e-01,-1.706699999999999884e-01
-3.120000000000000204e-02,-9.557239999999999069e-01,-2.048039999999999861e-01
-3.110000000000000264e-02,-9.215909999999999380e-01,-1.706699999999999884e-01
-3.100000000000000325e-02,-9.215909999999999380e-01,-1.706699999999999884e-01
-3.090000000000000038e-02,-9.557239999999999069e-01,-2.048039999999999861e-01
-3.080000000000000099e-02,-9.215909999999999380e-01,-1.877369999999999872e-01
-3.070000000000000159e-02,-9.898569999999998759e-01,-2.048039999999999861e-01
-3.060000000000000220e-02,-9.215909999999999380e-01,-1.877369999999999872e-01
-3.050000000000000280e-02,-9.898569999999998759e-01,-2.218709999999999849e-01
-3.040000000000000341e-02,-9.557239999999999069e-01,-2.218709999999999849e-01
-3.030000000000000054e-02,-9.898569999999998759e-01,-1.877369999999999872e-01
-3.020000000000000115e-02,-9.557239999999999069e-01,-2.048039999999999861e-01
-3.010000000000000175e-02,-9.898569999999998759e-01,-2.218709999999999849e-01
-3.000000000000000236e-02,-9.557239999999999069e-01,-2.389379999999999837e-01
-2.990000000000000296e-02,-1.023989999999999956e+00,-2.218709999999999849e-01
-2.980000000000000010e-02,-1.023989999999999956e+00,-2.389379999999999837e-01
-2.970000000000000070e-02,-9.898569999999998759e-01,-2.048039999999999861e-01
-2.960000000000000131e-02,-1.023989999999999956e+00,-2.218709999999999849e-01
-2.950000000000000192e-02,-9.898569999999998759e-01,-2.389379999999999837e-01
-2.940000000000000252e-02,-1.023989999999999956e+00,-2.218709999999999849e-01
-2.930000000000000313e-02,-9.898569999999998759e-01,-2.560049999999999826e-01
-2.920000000000000026e-02,-9.898569999999998759e-01,-2.389379999999999837e-01
-2.910000000000000087e-02,-1.023989999999999956e+00,-2.560049999999999826e-01
-2.900000000000000147e-02,-1.058122999999999925e+00,-2.389379999999999837e-01
-2.890000000000000208e-02,-1.023989999999999956e+00,-2.560049999999999826e-01
-2.880000000000000268e-02,-1.023989999999999956e+00,-2.389379999999999837e-01
-2.870000000000000329e-02,-1.058122999999999925e+00,-2.560049999999999826e-01
-2.860000000000000042e-02,-1.023989999999999956e+00,-2.389379999999999837e-01
-2.850000000000000103e-02,-1.058122999999999925e+00,-2.730719999999999814e-01
-2.840000000000000163e-02,-1.023989999999999956e+00,-2.560049999999999826e-01
-2.830000000000000224e-02,-1.058122999999999925e+00,-2.901389999999999803e-01
-2.820000000000000284e-02,-1.023989999999999956e+00,-2.901389999999999803e-01
-2.810000000000000345e-02,-1.092255999999999894e+00,-2.560049999999999826e-01
-2.800000000000000058e-02,-1.058122999999999925e+00,-2.730719999999999814e-01
-2.790000000000000119e-02,-1.092255999999999894e+00,-2.901389999999999803e-01
-2.780000000000000179e-02,-1.092255999999999894e+00,-2.730719999999999814e-01
-2.770000000000000240e-02,-1.058122999999999925e+00,-2.901389999999999803e-01
-2.760000000000000300e-02,-1.058122999999999925e+00,-2.901389999999999803e-01
-2.750000000000000014e-02,-1.126388999999999863e+00,-2.730719999999999814e-01
-2.740000000000000074e-02,-1.126388999999999863e+00,-2.730719999999999814e-01
-2.730000000000000135e-02,-1.058122999999999925e+00,-3.072059999999999791e-01
-2.720000000000000195e-02,-1.126388999999999863e+00,-3.072059999999999791e-01
-2.710000000000000256e-02,-1.092255999999999894e+00,-2.901389999999999803e-01
-2.700000000000000316e-02,-1.092255999999999894e+00,-3.072059999999999791e-01
-2.690000000000000030e-02,-1.126388999999999863e+00,-3.242729999999999779e-01
-2.680000000000000090e-02,-1.092255999999999894e+00,-2.901389999999999803e-01
-2.670000000000000151e-02,-1.126388999999999863e+00,-3.413399999999999768e-01
-2.660000000000000211e-02,-1.126388999999999863e+00,-3.072059999999999791e-01
-2.650000000000000272e-02,-1.092255999999999894e+00,-3.242729999999999779e-01
-2.640000000000000333e-02,-1.092255999999999894e+00,-3.072059999999999791e-01
-2.630000000000000046e-02,-1.160521999999999831e+00,-3.242729999999999779e-01
-2.620000000000000107e-02,-1.126388999999999863e+00,-3.072059999999999791e-01
-2.610000000000000167e-02,-1.160521999999999831e+00,-3.413399999999999768e-01
-2.600000000000000228e-02,-1.160521999999999831e+00,-3.072059999999999791e-01
-2.590000000000000288e-02,-1.126388999999999863e+00,-3.413399999999999768e-01
-2.580000000000000002e-02,-1.160521999999999831e+00,-3.242729999999999779e-01
-2.570000000000000062e-02,-1.126388999999999863e+00,-3.584069999999999756e-01
-2.560000000000000123e-02,-1.126388999999999863e+00,-3.242729999999999779e-01
-2.550000000000000183e-02,-1.194654999999999800e+00,-3.584069999999999756e-01
-2.540000000000000244e-02,-1.194654999999999800e+00,-3.242729999999999779e-01
-2.530000000000000304e-02,-1.126388999999999863e+00,-3.754739999999999744e-01
-2.520000000000000018e-02,-1.160521999999999831e+00,-3.584069999999999756e-01
-2.510000000000000078e-02,-1.194654999999999800e+00,-3.413399999999999768e-01
-2.500000000000000139e-02,-1.160521999999999831e+00,-3.413399999999999768e-01
-2.490000000000000199e-02,-1.228787999999999769e+00,-3.754739999999999744e-01
-2.480000000000000260e-02,-1.160521999999999831e+00,-3.925409999999999733e-01
-2.470000000000000320e-02,-1.228787999999999769e+00,-3.413399999999999768e-01
-2.460000000000000034e-02,-1.228787999999999769e+00,-3.584069999999999756e-01
-2.450000000000000094e-02,-1.160521999999999831e+00,-3.754739999999999744e-01
-2.440000000000000155e-02,-1.228787999999999769e+00,-3.754739999999999744e-01
-2.430000000000000215e-02,-1.194654999999999800e+00,-3.413399999999999768e-01
-2.420000000000000276e-02,-1.194654999999999800e+00,-3.584069999999999756e-01
-2.409999999999999989e-02,-1.228787999999999769e+00,-3.925409999999999733e-01
-2.400000000000000050e-02,-1.194654999999999800e+00,-3.754739999999999744e-01
-2.390000000000000110e-02,-1.228787999999999769e+00,-3.925409999999999733e-01
-2.380000000000000171e-02,-1.262920999999999960e+00,-4.096079999999999721e-01
-2.370000000000000231e-02,-1.194654999999999800e+00,-3.754739999999999744e-01
-2.360000000000000292e-02,-1.228787999999999769e+00,-3.754739999999999744e-01
-2.350000000000000006e-02,-1.262920999999999960e+00,-3.925409999999999733e-01
-2.340000000000000066e-02,-1.262920999999999960e+00,-3.925409999999999733e-01
-2.330000000000000127e-02,-1.228787999999999769e+00,-3.584069999999999756e-01
-2.320000000000000187e-02,-1.262920999999999960e+00,-3.584069999999999756e-01
-2.310000000000000248e-02,-1.228787999999999769e+00,-4.096079999999999721e-01
-2.300000000000000308e-02,-1.228787999999999769e+00,-3.925409999999999733e-01
-2.290000000000000022e-02,-1.297053999999999929e+00,-4.266749999999999710e-01
-2.280000000000000082e-02,-1.262920999999999960e+00,-4.096079999999999721e-01
-2.270000000000000143e-02,-1.297053999999999929e+00,-4.266749999999999710e-01
-2.260000000000000203e-02,-1.262920999999999960e+00,-4.096079999999999721e-01
-2.250000000000000264e-02,-1.297053999999999929e+00,-4.266749999999999710e-01
-2.239999999999999977e-02,-1.262920999999999960e+00,-4.437419999999999698e-01
-2.230000000000000038e-02,-1.297053999999999929e+00,-4.096079999999999721e-01
-2.220000000000000098e-02,-1.262920999999999960e+00,-4.096079999999999721e-01
-2.210000000000000159e-02,-1.297053999999999929e+00,-4.437419999999999698e-01
-2.200000000000000219e-02,-1.262920999999999960e+00,-4.437419999999999698e-01
-2.190000000000000280e-02,-1.331186999999999898e+00,-4.096079999999999721e-01
-2.179999999999999993e-02,-1.297053999999999929e+00,-4.266749999999999710e-01
-2.170000000000000054e-02,-1.331186999999999898e+00,-4.437419999999999698e-01
-2.160000000000000114e-02,-1.297053999999999929e+00,-4.266749999999999710e-01
-2.150000000000000175e-02,-1.331186999999999898e+00,-4.608089999999999686e-01
-2.140000000000000235e-02,-1.331186999999999898e+00,-4.608089999999999686e-01
-2.130000000000000296e-02,-1.297053999999999929e+00,-4.266749999999999710e-01
-2.120000000000000009e-02,-1.331186999999999898e+00,-4.608089999999999686e-01
-2.110000000000000070e-02,-1.365319999999999867e+00,-4.437419999999999698e-01
-2.100000000000000130e-02,-1.365319999999999867e+00,-4.778759999999999675e-01
-2.090000000000000191e-02,-1.297053999999999929e+00,-4.437419999999999698e-01
-2.080000000000000251e-02,-1.365319999999999867e+00,-4.608089999999999686e-01
-2.069999999999999965e-02,-1.297053999999999929e+00,-4.437419999999999698e-01
-2.060000000000000026e-02,-1.331186999999999898e+00,-4.608089999999999686e-01
-2.050000000000000086e-02,-1.297053999999999929e+00,-4.266749999999999710e-01
-2.040000000000000147e-02,-1.331186999999999898e+00,-4.266749999999999710e-01
-2.030000000000000207e-02,-1.262920999999999960e+00,-4.608089999999999686e-01
-2.020000000000000268e-02,-1.297053999999999929e+00,-4.437419999999999698e-01
-2.009999999999999981e-02,-1.331186999999999898e+00,-4.096079999999999721e-01
-2.000000000000000042e-02,-1.331186999999999898e+00,-4.437419999999999698e-01
-1.990000000000000102e-02,-1.262920999999999960e+00,-4.096079999999999721e-01
-1.980000000000000163e-02,-1.297053999999999929e+00,-4.266749999999999710e-01
-1.970000000000000223e-02,-1.262920999999999960e+00,-4.096079999999999721e-01
-1.960000000000000284e-02,-1.297053999999999929e+00,-3.925409999999999733e-01
-1.949999999999999997e-02,-1.262920999999999960e+00,-4.266749999999999710e-01
-1.940000000000000058e-02,-1.297053999999999929e+00,-4.266749999999999710e-01
-1.930000000000000118e-02,-1.262920999999999960e+00,-3.925409999999999733e-01
-1.920000000000000179e-02,-1.297053999999999929e+00,-3.925409999999999733e-01
-1.910000000000000239e-02,-1.228787999999999769e+00,-4.096079999999999721e-01
-1.900000000000000300e-02,-1.262920999999999960e+00,-4.096079999999999721e-01
-1.890000000000000013e-02,-1.228787999999999769e+00,-3.925409999999999733e-01
-1.880000000000000074e-02,-1.262920999999999960e+00,-4.096079999999999721e-01
-1.870000000000000134e-02,-1.228787999999999769e+00,-3.754739999999999744e-01
-1.859999999999999848e-02,-1.228787999999999769e+00,-3.925409999999999733e-01
-1.850000000000000255e-02,-1.262920999999999960e+00,-3.754739999999999744e-01
-1.839999999999999969e-02,-1.262920999999999960e+00,-3.925409999999999733e-01
-1.830000000000000376e-02,-1.194654999999999800e+00,-3.584069999999999756e-01
-1.820000000000000090e-02,-1.228787999999999769e+00,-3.584069999999999756e-01
-1.809999999999999803e-02,-1.194654999999999800e+00,-3.925409999999999733e-01
-1.800000000000000211e-02,-1.228787999999999769e+00,-3.584069999999999756e-01
-1.789999999999999925e-02,-1.194654999999999800e+00,-3.754739999999999744e-01
-1.780000000000000332e-02,-1.228787999999999769e+00,-3.584069999999999756e-01
-1.770000000000000046e-02,-1.160521999999999831e+00,-3.925409999999999733e-01
-1.760000000000000453e-02,-1.228787999999999769e+00,-3.754739999999999744e-01
-1.750000000000000167e-02,-1.160521999999999831e+00,-3.584069999999999756e-01
-1.739999999999999880e-02,-1.194654999999999800e+00,-3.413399999999999768e-01
-1.730000000000000288e-02,-1.160521999999999831e+00,-3.754739999999999744e-01
-1.720000000000000001e-02,-1.160521999999999831e+00,-3.754739999999999744e-01
-1.710000000000000409e-02,-1.194654999999999800e+00,-3.413399999999999768e-01
-1.700000000000000122e-02,-1.194654999999999800e+00,-3.242729999999999779e-01
-1.689999999999999836e-02,-1.126388999999999863e+00,-3.584069999999999756e-01
-1.680000000000000243e-02,-1.194654999999999800e+00,-3.584069999999999756e-01
-1.669999999999999957e-02,-1.126388999999999863e+00,-3.413399999999999768e-01
-1.660000000000000364e-02,-1.160521999999999831e+00,-3.242729999999999779e-01
-1.650000000000000078e-02,-1.126388999999999863e+00,-3.413399999999999768e-01
-1.639999999999999791e-02,-1.126388999999999863e+00,-3.072059999999999791e-01
-1.630000000000000199e-02,-1.160521999999999831e+00,-3.413399999999999768e-01
-1.619999999999999912e-02,-1.160521999999999831e+00,-3.413399999999999768e-01
-1.610000000000000320e-02,-1.126388999999999863e+00,-3.072059999999999791e-01
-1.600000000000000033e-02,-1.160521999999999831e+00,-3.072059999999999791e-01
-1.590000000000000441e-02,-1.092255999999999894e+00,-3.413399999999999768e-01
-1.580000000000000154e-02,-1.126388999999999863e+00,-2.901389999999999803e-01
-1.569999999999999868e-02,-1.092255999999999894e+00,-3.072059999999999791e-01
-1.560000000000000275e-02,-1.126388999999999863e+00,-3.072059999999999791e-01
-1.549999999999999989e-02,-1.092255999999999894e+00,-2.901389999999999803e-01
-1.540000000000000396e-02,-1.126388999999999863e+00,-3.242729999999999779e-01
-1.530000000000000110e-02,-1.058122999999999925e+00,-2.901389999999999803e-01
-1.519999999999999823e-02,-1.126388999999999863e+00,-3.072059999999999791e-01
-1.510000000000000231e-02,-1.058122999999999925e+00,-2.730719999999999814e-01
-1.499999999999999944e-02,-1.092255999999999894e+00,-2.901389999999999803e-01
-1.490000000000000352e-02,-1.058122999999999925e+00,-3.413399999999999768e-01
-1.480000000000000066e-02,-1.058122999999999925e+00,-3.242729999999999779e-01
-1.469999999999999779e-02,-1.092255999999999894e+00,-2.730719999999999814e-01
-1.460000000000000187e-02,-1.092255999999999894e+00,-2.901389999999999803e-01
-1.449999999999999900e-02,-1.023989999999999956e+00,-2.389379999999999837e-01
-1.440000000000000308e-02,-1.058122999999999925e+00,-2.730719999999999814e-01
-1.430000000000000021e-02,-1.023989999999999956e+00,-2.560049999999999826e-01
-1.420000000000000429e-02,-1.058122999999999925e+00,-2.730719999999999814e-01
-1.410000000000000142e-02,-1.023989999999999956e+00,-2.560049999999999826e-01
