Time(s),Ch1(A),Ch2(V),Ch3(V)
-2.235000000000000181e-02,-9.216044999999999376e-01,-6.826699999999999782e-03,-2.730639999999999890e-03
-2.230000000000000038e-02,-9.216044999999999376e-01,-6.826699999999999782e-03,-3.071969999999999822e-03
-2.225000000000000241e-02,-9.216044999999999376e-01,-1.365339999999999956e-02,-1.535984999999999955e-02
-2.220000000000000098e-02,-9.216044999999999376e-01,-6.826699999999999782e-03,-3.071969999999999822e-03
-2.215000000000000302e-02,-9.147777999999999743e-01,-2.048010000000000108e-02,-1.740782999999999914e-02
-2.210000000000000159e-02,-9.147777999999999743e-01,-1.365339999999999956e-02,-4.778619999999999916e-03
-2.205000000000000016e-02,-9.079511000000000109e-01,-6.826699999999999782e-03,-1.570117999999999861e-02
-2.200000000000000219e-02,-9.079511000000000109e-01,-1.365339999999999956e-02,-1.433585999999999888e-02
-2.195000000000000076e-02,-9.011243999999999366e-01,-6.826699999999999782e-03,-4.778619999999999916e-03
-2.190000000000000280e-02,-9.079511000000000109e-01,-6.826699999999999782e-03,-3.754629999999999686e-03
-2.185000000000000137e-02,-9.011243999999999366e-01,-1.365339999999999956e-02,-1.365319999999999902e-02
-2.179999999999999993e-02,-9.011243999999999366e-01,-6.826699999999999782e-03,-1.706649999999999834e-02
-2.175000000000000197e-02,-9.011243999999999366e-01,-1.365339999999999956e-02,-7.850589999999999305e-03
-2.170000000000000054e-02,-8.942976999999999732e-01,-6.826699999999999782e-03,-5.802609999999999713e-03
-2.165000000000000258e-02,-8.942976999999999732e-01,-1.365339999999999956e-02,-1.672517000000000101e-02
-2.160000000000000114e-02,-8.942976999999999732e-01,-1.365339999999999956e-02,-5.461279999999999780e-03
-2.154999999999999971e-02,-8.874710000000000099e-01,-6.826699999999999782e-03,-1.501851999999999875e-02
-2.150000000000000175e-02,-8.874710000000000099e-01,-6.826699999999999782e-03,-5.802609999999999713e-03
-2.145000000000000032e-02,-8.874710000000000099e-01,-1.365339999999999956e-02,-1.638384000000000021e-02
-2.140000000000000235e-02,-8.874710000000000099e-01,-1.365339999999999956e-02,-7.167929999999999441e-03
-2.135000000000000092e-02,-8.806442999999999355e-01,-2.048010000000000108e-02,-2.013846999999999859e-02
-2.129999999999999949e-02,-8.806442999999999355e-01,-1.365339999999999956e-02,-1.126389000000000036e-02
-2.125000000000000153e-02,-8.738175999999999721e-01,-2.048010000000000108e-02,-2.116245999999999752e-02
-2.120000000000000009e-02,-8.738175999999999721e-01,-2.048010000000000108e-02,-2.184511999999999912e-02
-2.115000000000000213e-02,-8.738175999999999721e-01,-1.365339999999999956e-02,-1.194655000000000022e-02
-2.110000000000000070e-02,-8.738175999999999721e-01,-2.048010000000000108e-02,-1.126389000000000036e-02
-2.104999999999999927e-02,-8.669909000000000088e-01,-1.365339999999999956e-02,-2.286910999999999805e-02
-2.100000000000000130e-02,-8.738175999999999721e-01,-1.365339999999999956e-02,-9.557239999999999833e-03
-2.095000000000000334e-02,-8.669909000000000088e-01,-2.048010000000000108e-02,-2.286910999999999805e-02
-2.090000000000000191e-02,-8.669909000000000088e-01,-1.365339999999999956e-02,-1.023989999999999970e-02
-2.085000000000000048e-02,-8.601641999999999344e-01,-2.048010000000000108e-02,-2.184511999999999912e-02
-2.079999999999999905e-02,-8.601641999999999344e-01,-1.365339999999999956e-02,-8.533249999999999169e-03
-2.075000000000000108e-02,-8.601641999999999344e-01,-2.048010000000000108e-02,-2.457575999999999858e-02
-2.070000000000000312e-02,-8.601641999999999344e-01,-2.048010000000000108e-02,-1.297053999999999915e-02
-2.065000000000000169e-02,-8.533374999999999710e-01,-2.048010000000000108e-02,-2.423442999999999778e-02
-2.060000000000000026e-02,-8.533374999999999710e-01,-2.730679999999999913e-02,-1.262921000000000009e-02
-2.055000000000000229e-02,-8.465108000000000077e-01,-2.048010000000000108e-02,-2.184511999999999912e-02
-2.050000000000000086e-02,-8.533374999999999710e-01,-1.365339999999999956e-02,-1.297053999999999915e-02
-2.045000000000000290e-02,-8.465108000000000077e-01,-2.048010000000000108e-02,-2.491708999999999938e-02
-2.040000000000000147e-02,-8.465108000000000077e-01,-2.048010000000000108e-02,-1.058122999999999876e-02
-2.035000000000000003e-02,-8.396840999999999333e-01,-1.365339999999999956e-02,-2.082113000000000019e-02
-2.030000000000000207e-02,-8.396840999999999333e-01,-1.365339999999999956e-02,-1.262921000000000009e-02
-2.025000000000000064e-02,-8.328573999999999700e-01,-2.730679999999999913e-02,-2.218644999999999992e-02
-2.020000000000000268e-02,-8.396840999999999333e-01,-2.730679999999999913e-02,-2.389310000000000045e-02
-2.015000000000000124e-02,-8.328573999999999700e-01,-2.048010000000000108e-02,-1.638384000000000021e-02
-2.009999999999999981e-02,-8.328573999999999700e-01,-2.048010000000000108e-02,-1.604250999999999941e-02
-2.005000000000000185e-02,-8.260307000000000066e-01,-2.048010000000000108e-02,-2.457575999999999858e-02
-2.000000000000000042e-02,-8.328573999999999700e-01,-2.048010000000000108e-02,-1.535984999999999955e-02
-1.995000000000000245e-02,-8.260307000000000066e-01,-2.048010000000000108e-02,-2.082113000000000019e-02
-1.990000000000000102e-02,-8.260307000000000066e-01,-2.048010000000000108e-02,-2.218644999999999992e-02
-1.984999999999999959e-02,-8.192039999999999322e-01,-2.048010000000000108e-02,-1.604250999999999941e-02
-1.980000000000000163e-02,-8.192039999999999322e-01,-1.365339999999999956e-02,-1.228787999999999929e-02
-1.975000000000000019e-02,-8.192039999999999322e-01,-2.730679999999999913e-02,-2.559974999999999751e-02
-1.970000000000000223e-02,-8.192039999999999322e-01,-2.730679999999999913e-02,-1.843181999999999807e-02
-1.965000000000000080e-02,-8.123772999999999689e-01,-2.048010000000000108e-02,-2.423442999999999778e-02
-1.959999999999999937e-02,-8.123772999999999689e-01,-2.730679999999999913e-02,-2.491708999999999938e-02
-1.955000000000000140e-02,-8.055506000000000055e-01,-1.365339999999999956e-02,-1.467718999999999968e-02
-1.949999999999999997e-02,-8.123772999999999689e-01,-1.365339999999999956e-02,-1.604250999999999941e-02
-1.945000000000000201e-02,-8.055506000000000055e-01,-2.730679999999999913e-02,-2.525842000000000018e-02
-1.940000000000000058e-02,-8.055506000000000055e-01,-2.048010000000000108e-02,-2.525842000000000018e-02
-1.934999999999999915e-02,-7.987238999999999312e-01,-1.365339999999999956e-02,-1.160521999999999943e-02
-1.930000000000000118e-02,-8.055506000000000055e-01,-1.365339999999999956e-02,-1.535984999999999955e-02
-1.925000000000000322e-02,-7.918971999999999678e-01,-2.048010000000000108e-02,-2.184511999999999912e-02
-1.920000000000000179e-02,-7.987238999999999312e-01,-2.730679999999999913e-02,-2.286910999999999805e-02
-1.915000000000000036e-02,-7.918971999999999678e-01,-2.048010000000000108e-02,-1.672517000000000101e-02
-1.910000000000000239e-02,-7.918971999999999678e-01,-2.048010000000000108e-02,-2.150378999999999832e-02
-1.905000000000000096e-02,-7.850705000000000044e-01,-1.365339999999999956e-02,-1.228787999999999929e-02
-1.900000000000000300e-02,-7.918971999999999678e-01,-1.365339999999999956e-02,-1.228787999999999929e-02
-1.895000000000000157e-02,-7.850705000000000044e-01,-2.730679999999999913e-02,-2.423442999999999778e-02
-1.890000000000000013e-02,-7.850705000000000044e-01,-2.048010000000000108e-02,-2.628240999999999911e-02
-1.885000000000000217e-02,-7.782437999999999301e-01,-2.048010000000000108e-02,-1.535984999999999955e-02
-1.880000000000000074e-02,-7.782437999999999301e-01,-1.365339999999999956e-02,-1.262921000000000009e-02
-1.875000000000000278e-02,-7.714170999999999667e-01,-2.730679999999999913e-02,-2.833039000000000043e-02
-1.870000000000000134e-02,-7.782437999999999301e-01,-2.730679999999999913e-02,-2.491708999999999938e-02
-1.864999999999999991e-02,-7.714170999999999667e-01,-2.048010000000000108e-02,-1.740782999999999914e-02
-1.860000000000000195e-02,-7.714170999999999667e-01,-2.730679999999999913e-02,-2.321043999999999885e-02
-1.855000000000000052e-02,-7.645904000000000034e-01,-1.365339999999999956e-02,-1.365319999999999902e-02
-1.850000000000000255e-02,-7.645904000000000034e-01,-1.365339999999999956e-02,-1.467718999999999968e-02
-1.845000000000000112e-02,-7.645904000000000034e-01,-2.730679999999999913e-02,-2.389310000000000045e-02
-1.839999999999999969e-02,-7.645904000000000034e-01,-2.048010000000000108e-02,-2.150378999999999832e-02
-1.835000000000000173e-02,-7.577636999999999290e-01,-1.365339999999999956e-02,-1.160521999999999943e-02
-1.830000000000000029e-02,-7.577636999999999290e-01,-1.365339999999999956e-02,-1.228787999999999929e-02
-1.825000000000000233e-02,-7.509369999999999656e-01,-2.048010000000000108e-02,-2.184511999999999912e-02
-1.820000000000000090e-02,-7.577636999999999290e-01,-2.048010000000000108e-02,-2.355176999999999965e-02
-1.814999999999999947e-02,-7.509369999999999656e-01,-1.365339999999999956e-02,-1.228787999999999929e-02
-1.810000000000000150e-02,-7.509369999999999656e-01,-2.048010000000000108e-02,-1.877314999999999887e-02
-1.805000000000000007e-02,-7.441103000000000023e-01,-1.365339999999999956e-02,-8.191920000000000104e-03
-1.800000000000000211e-02,-7.509369999999999656e-01,-1.365339999999999956e-02,-6.143939999999999645e-03
-1.795000000000000068e-02,-7.441103000000000023e-01,-6.826699999999999782e-03,-1.638384000000000021e-02
-1.789999999999999925e-02,-7.441103000000000023e-01,-1.365339999999999956e-02,-7.167929999999999441e-03
-1.785000000000000128e-02,-7.372835999999999279e-01,-1.365339999999999956e-02,-1.570117999999999861e-02
-1.779999999999999985e-02,-7.372835999999999279e-01,-6.826699999999999782e-03,-5.802609999999999713e-03
-1.775000000000000189e-02,-7.304568999999999646e-01,-1.365339999999999956e-02,-1.843181999999999807e-02
-1.770000000000000046e-02,-7.372835999999999279e-01,-1.365339999999999956e-02,-9.898569999999998897e-03
-1.764999999999999902e-02,-7.304568999999999646e-01,-1.365339999999999956e-02,-1.604250999999999941e-02
-1.760000000000000106e-02,-7.304568999999999646e-01,-1.365339999999999956e-02,-1.672517000000000101e-02
-1.755000000000000310e-02,-7.236302000000000012e-01,-6.826699999999999782e-03,-5.461279999999999780e-03
-1.750000000000000167e-02,-7.304568999999999646e-01,-6.826699999999999782e-03,-8.874579999999999969e-03
-1.745000000000000023e-02,-7.236302000000000012e-01,-2.048010000000000108e-02,-1.877314999999999887e-02
-1.740000000000000227e-02,-7.236302000000000012e-01,-6.826699999999999782e-03,-7.167929999999999441e-03
-1.735000000000000084e-02,-7.168034999999999268e-01,-1.365339999999999956e-02,-2.047979999999999939e-02
-1.730000000000000288e-02,-7.168034999999999268e-01,-1.365339999999999956e-02,-7.509259999999999373e-03
-1.725000000000000144e-02,-7.168034999999999268e-01,-2.048010000000000108e-02,-2.150378999999999832e-02
-1.720000000000000001e-02,-7.168034999999999268e-01,-2.048010000000000108e-02,-2.628240999999999911e-02
-1.714999999999999858e-02,-7.099767999999999635e-01,-1.365339999999999956e-02,-1.058122999999999876e-02
-1.710000000000000062e-02,-7.099767999999999635e-01,-1.365339999999999956e-02,-1.433585999999999888e-02
-1.705000000000000265e-02,-7.031501000000000001e-01,-6.826699999999999782e-03,-5.802609999999999713e-03
-1.700000000000000122e-02,-7.099767999999999635e-01,-1.365339999999999956e-02,-1.809049000000000074e-02
-1.694999999999999979e-02,-7.031501000000000001e-01,-6.826699999999999782e-03,-7.167929999999999441e-03
-1.690000000000000183e-02,-7.031501000000000001e-01,-1.365339999999999956e-02,-5.461279999999999780e-03
-1.685000000000000039e-02,-6.963233999999999257e-01,-6.826699999999999782e-03,-1.365319999999999902e-02
-1.680000000000000243e-02,-7.031501000000000001e-01,-6.826699999999999782e-03,-4.095960000000000052e-03
-1.675000000000000100e-02,-6.963233999999999257e-01,-1.365339999999999956e-02,-1.740782999999999914e-02
-1.669999999999999957e-02,-6.963233999999999257e-01,-6.826699999999999782e-03,-6.143939999999999645e-03
-1.665000000000000160e-02,-6.894966999999999624e-01,-1.365339999999999956e-02,-1.228787999999999929e-02
-1.660000000000000017e-02,-6.894966999999999624e-01,-1.365339999999999956e-02,-1.535984999999999955e-02
-1.655000000000000221e-02,-6.826699999999999990e-01,-6.826699999999999782e-03,-3.413299999999999754e-03
-1.650000000000000078e-02,-6.894966999999999624e-01,-6.826699999999999782e-03,-4.778619999999999916e-03
-1.644999999999999934e-02,-6.826699999999999990e-01,-1.365339999999999956e-02,-1.262921000000000009e-02
-1.640000000000000138e-02,-6.826699999999999990e-01,-1.365339999999999956e-02,-1.262921000000000009e-02
-1.635000000000000342e-02,-6.758432999999999247e-01,-6.826699999999999782e-03,-2.730639999999999890e-03
-1.630000000000000199e-02,-6.758432999999999247e-01,0.000000000000000000e+00,-2.730639999999999890e-03
-1.625000000000000056e-02,-6.758432999999999247e-01,-1.365339999999999956e-02,-1.228787999999999929e-02
-1.619999999999999912e-02,-6.758432999999999247e-01,-1.365339999999999956e-02,-1.194655000000000022e-02
-1.615000000000000116e-02,-6.690165999999999613e-01,-6.826699999999999782e-03,-4.778619999999999916e-03
-1.610000000000000320e-02,-6.690165999999999613e-01,-6.826699999999999782e-03,-8.191920000000000104e-03
-1.605000000000000177e-02,-6.690165999999999613e-01,-6.826699999999999782e-03,-2.389309999999999958e-03
-1.600000000000000033e-02,-6.690165999999999613e-01,-6.826699999999999782e-03,-3.413299999999999754e-03
-1.594999999999999890e-02,-6.621898999999999980e-01,-1.365339999999999956e-02,-1.672517000000000101e-02
-1.590000000000000094e-02,-6.621898999999999980e-01,-1.365339999999999956e-02,-1.433585999999999888e-02
-1.585000000000000298e-02,-6.553632000000000346e-01,-1.365339999999999956e-02,-8.874579999999999969e-03
-1.580000000000000154e-02,-6.553632000000000346e-01,-6.826699999999999782e-03,-1.228787999999999929e-02
-1.575000000000000011e-02,-6.485364999999999602e-01,-1.365339999999999956e-02,-6.485269999999999577e-03
-1.569999999999999868e-02,-6.553632000000000346e-01,-1.365339999999999956e-02,-1.194655000000000022e-02
-1.565000000000000072e-02,-6.485364999999999602e-01,0.000000000000000000e+00,3.413299999999999863e-04
-1.560000000000000102e-02,-6.485364999999999602e-01,-6.826699999999999782e-03,-3.413299999999999754e-03
-1.555000000000000132e-02,-6.417097999999999969e-01,0.000000000000000000e+00,3.071969999999999822e-03
-1.550000000000000162e-02,-6.485364999999999602e-01,-6.826699999999999782e-03,-5.802609999999999713e-03
-1.545000000000000019e-02,-6.417097999999999969e-01,0.000000000000000000e+00,2.047980000000000026e-03
-1.540000000000000049e-02,-6.417097999999999969e-01,0.000000000000000000e+00,3.413299999999999754e-03
-1.535000000000000080e-02,-6.417097999999999969e-01,-6.826699999999999782e-03,-7.167929999999999441e-03
-1.530000000000000110e-02,-6.417097999999999969e-01,0.000000000000000000e+00,-6.143939999999999645e-03
-1.525000000000000140e-02,-6.348831000000000335e-01,-6.826699999999999782e-03,6.826599999999999726e-04
-1.520000000000000170e-02,-6.348831000000000335e-01,0.000000000000000000e+00,3.413299999999999863e-04
-1.515000000000000027e-02,-6.280563999999999591e-01,-6.826699999999999782e-03,-9.898569999999998897e-03
-1.510000000000000057e-02,-6.348831000000000335e-01,-6.826699999999999782e-03,0.000000000000000000e+00
-1.505000000000000088e-02,-6.212296999999999958e-01,0.000000000000000000e+00,-7.509259999999999373e-03
-1.500000000000000118e-02,-6.280563999999999591e-01,-6.826699999999999782e-03,-6.485269999999999577e-03
-1.495000000000000148e-02,-6.212296999999999958e-01,0.000000000000000000e+00,2.730639999999999890e-03
-1.490000000000000005e-02,-6.144030000000000324e-01,-6.826699999999999782e-03,-7.850589999999999305e-03
-1.485000000000000035e-02,-6.212296999999999958e-01,0.000000000000000000e+00,5.119949999999999848e-03
-1.480000000000000066e-02,-6.212296999999999958e-01,0.000000000000000000e+00,5.802609999999999713e-03
-1.475000000000000096e-02,-6.144030000000000324e-01,-6.826699999999999782e-03,-7.167929999999999441e-03
-1.470000000000000126e-02,-6.144030000000000324e-01,0.000000000000000000e+00,-5.802609999999999713e-03
-1.465000000000000156e-02,-6.075762999999999581e-01,-6.826699999999999782e-03,4.778619999999999916e-03
-1.460000000000000013e-02,-6.075762999999999581e-01,0.000000000000000000e+00,-5.461279999999999780e-03
-1.455000000000000043e-02,-6.075762999999999581e-01,0.000000000000000000e+00,4.095960000000000052e-03
-1.450000000000000074e-02,-6.075762999999999581e-01,-6.826699999999999782e-03,-5.119949999999999848e-03
-1.445000000000000104e-02,-6.007495999999999947e-01,0.000000000000000000e+00,5.119949999999999848e-03
-1.440000000000000134e-02,-6.075762999999999581e-01,-6.826699999999999782e-03,-6.143939999999999645e-03
-1.435000000000000164e-02,-5.939229000000000314e-01,0.000000000000000000e+00,6.826599999999999509e-03
-1.430000000000000021e-02,-6.007495999999999947e-01,0.000000000000000000e+00,6.143939999999999645e-03
-1.425000000000000051e-02,-5.939229000000000314e-01,0.000000000000000000e+00,-4.778619999999999916e-03
-1.420000000000000082e-02,-5.939229000000000314e-01,-6.826699999999999782e-03,8.533249999999999169e-03
-1.415000000000000112e-02,-5.870961999999999570e-01,6.826699999999999782e-03,-4.095960000000000052e-03
-1.410000000000000142e-02,-5.939229000000000314e-01,6.826699999999999782e-03,5.119949999999999848e-03
-1.405000000000000172e-02,-5.870961999999999570e-01,0.000000000000000000e+00,-3.413299999999999754e-03
-1.400000000000000029e-02,-5.870961999999999570e-01,0.000000000000000000e+00,7.167929999999999441e-03
-1.395000000000000059e-02,-5.802694999999999936e-01,6.826699999999999782e-03,-4.778619999999999916e-03
-1.390000000000000090e-02,-5.870961999999999570e-01,6.826699999999999782e-03,-2.047980000000000026e-03
-1.385000000000000120e-02,-5.734428000000000303e-01,0.000000000000000000e+00,9.898569999999998897e-03
-1.380000000000000150e-02,-5.734428000000000303e-01,0.000000000000000000e+00,-2.047980000000000026e-03
-1.375000000000000007e-02,-5.802694999999999936e-01,6.826699999999999782e-03,8.191920000000000104e-03
-1.370000000000000037e-02,-5.734428000000000303e-01,0.000000000000000000e+00,-2.389309999999999958e-03
-1.365000000000000067e-02,-5.666160999999999559e-01,6.826699999999999782e-03,1.126389000000000036e-02
-1.360000000000000098e-02,-5.734428000000000303e-01,6.826699999999999782e-03,1.262921000000000009e-02
-1.355000000000000128e-02,-5.666160999999999559e-01,0.000000000000000000e+00,3.413299999999999863e-04
-1.350000000000000158e-02,-5.666160999999999559e-01,0.000000000000000000e+00,-2.389309999999999958e-03
-1.345000000000000015e-02,-5.597893999999999926e-01,6.826699999999999782e-03,9.557239999999999833e-03
-1.340000000000000045e-02,-5.597893999999999926e-01,0.000000000000000000e+00,-1.365319999999999945e-03
-1.335000000000000075e-02,-5.597893999999999926e-01,6.826699999999999782e-03,1.262921000000000009e-02
-1.330000000000000106e-02,-5.597893999999999926e-01,6.826699999999999782e-03,4.437289999999999984e-03
-1.325000000000000136e-02,-5.529627000000000292e-01,6.826699999999999782e-03,1.365319999999999902e-02
-1.320000000000000166e-02,-5.529627000000000292e-01,1.365339999999999956e-02,1.399452999999999982e-02
-1.315000000000000023e-02,-5.529627000000000292e-01,0.000000000000000000e+00,1.365319999999999945e-03
-1.310000000000000053e-02,-5.529627000000000292e-01,6.826699999999999782e-03,1.297053999999999915e-02
-1.305000000000000084e-02,-5.461359999999999548e-01,0.000000000000000000e+00,2.730639999999999890e-03
-1.300000000000000114e-02,-5.461359999999999548e-01,1.365339999999999956e-02,1.570117999999999861e-02
-1.295000000000000144e-02,-5.393092999999999915e-01,6.826699999999999782e-03,3.071969999999999822e-03
-1.290000000000000001e-02,-5.393092999999999915e-01,1.365339999999999956e-02,1.638384000000000021e-02
-1.285000000000000031e-02,-5.393092999999999915e-01,6.826699999999999782e-03,6.143939999999999645e-03
-1.280000000000000061e-02,-5.393092999999999915e-01,1.365339999999999956e-02,3.071969999999999822e-03
-1.275000000000000092e-02,-5.324826000000000281e-01,6.826699999999999782e-03,1.399452999999999982e-02
-1.270000000000000122e-02,-5.324826000000000281e-01,6.826699999999999782e-03,1.399452999999999982e-02
-1.265000000000000152e-02,-5.256558999999999537e-01,1.365339999999999956e-02,4.095960000000000052e-03
-1.260000000000000009e-02,-5.324826000000000281e-01,1.365339999999999956e-02,1.399452999999999982e-02
-1.255000000000000039e-02,-5.256558999999999537e-01,6.826699999999999782e-03,7.509259999999999373e-03
-1.250000000000000069e-02,-5.188291999999999904e-01,6.826699999999999782e-03,7.167929999999999441e-03
-1.245000000000000100e-02,-5.256558999999999537e-01,1.365339999999999956e-02,1.843181999999999807e-02
-1.240000000000000130e-02,-5.256558999999999537e-01,1.365339999999999956e-02,1.672517000000000101e-02
-1.235000000000000160e-02,-5.188291999999999904e-01,6.826699999999999782e-03,8.533249999999999169e-03
-1.230000000000000017e-02,-5.188291999999999904e-01,1.365339999999999956e-02,1.979713999999999779e-02
-1.225000000000000047e-02,-5.120025000000000270e-01,6.826699999999999782e-03,9.898569999999998897e-03
-1.220000000000000077e-02,-5.120025000000000270e-01,1.365339999999999956e-02,1.877314999999999887e-02
-1.215000000000000108e-02,-5.051757999999999527e-01,6.826699999999999782e-03,1.092255999999999956e-02
-1.210000000000000138e-02,-5.120025000000000270e-01,1.365339999999999956e-02,1.774915999999999994e-02
-1.204999999999999995e-02,-5.051757999999999527e-01,1.365339999999999956e-02,8.533249999999999169e-03
-1.200000000000000025e-02,-5.051757999999999527e-01,1.365339999999999956e-02,5.802609999999999713e-03
-1.195000000000000055e-02,-4.983490999999999893e-01,6.826699999999999782e-03,1.467718999999999968e-02
-1.190000000000000085e-02,-5.051757999999999527e-01,6.826699999999999782e-03,8.191920000000000104e-03
-1.185000000000000116e-02,-4.983490999999999893e-01,1.365339999999999956e-02,1.535984999999999955e-02
-1.180000000000000146e-02,-4.983490999999999893e-01,1.365339999999999956e-02,1.365319999999999902e-02
-1.175000000000000003e-02,-4.915223999999999704e-01,1.365339999999999956e-02,2.150378999999999832e-02
-1.170000000000000033e-02,-4.915223999999999704e-01,2.048010000000000108e-02,1.535984999999999955e-02
-1.165000000000000063e-02,-4.846957000000000071e-01,1.365339999999999956e-02,2.184511999999999912e-02
-1.160000000000000094e-02,-4.915223999999999704e-01,2.048010000000000108e-02,1.262921000000000009e-02
-1.155000000000000124e-02,-4.846957000000000071e-01,1.365339999999999956e-02,1.843181999999999807e-02
-1.150000000000000154e-02,-4.846957000000000071e-01,1.365339999999999956e-02,9.898569999999998897e-03
