Time(s),Ch1(V),Ch2(A)
-3.930000000000000160e-01,8.670035999999999854e-01,4.266624999999999446e+00
-3.925000000000000155e-01,8.362829999999999986e-01,4.437289999999999957e+00
-3.920000000000000151e-01,8.448164999999999702e-01,4.403156999999999321e+00
-3.915000000000000147e-01,8.226293999999999551e-01,4.573821999999999832e+00
-3.910000000000000142e-01,8.243361000000000161e-01,4.573821999999999832e+00
-3.905000000000000138e-01,8.499366000000000421e-01,4.744486999999999455e+00
-3.900000000000000133e-01,8.414030999999999594e-01,4.710353999999999708e+00
-3.895000000000000129e-01,8.755370999999999571e-01,4.881018999999999330e+00
-3.890000000000000124e-01,8.652969000000000355e-01,4.846885999999999584e+00
-3.885000000000000120e-01,8.789504999999999679e-01,5.017550999999999206e+00
-3.880000000000000115e-01,8.687103000000000463e-01,4.983417999999999459e+00
-3.875000000000000111e-01,8.857772999999999897e-01,5.154082999999999082e+00
-3.870000000000000107e-01,8.806572000000000289e-01,5.119949999999999335e+00
-3.865000000000000102e-01,8.550567000000000029e-01,5.290614999999999846e+00
-3.860000000000000098e-01,8.601767999999999637e-01,5.256481999999999211e+00
-3.855000000000000093e-01,8.294561999999999768e-01,5.427146999999999721e+00
-3.850000000000000089e-01,8.243361000000000161e-01,5.393013999999999086e+00
-3.845000000000000084e-01,8.396964000000000095e-01,5.563678999999999597e+00
-3.840000000000000080e-01,8.294561999999999768e-01,5.529545999999999850e+00
-3.835000000000000075e-01,8.567633999999999528e-01,5.700210999999999473e+00
-3.830000000000000071e-01,8.448164999999999702e-01,5.666077999999999726e+00
-3.825000000000000067e-01,8.772438000000000180e-01,5.836742999999999348e+00
-3.820000000000000062e-01,8.670035999999999854e-01,5.802609999999999602e+00
-3.815000000000000058e-01,8.840706000000000397e-01,5.973274999999999224e+00
-3.810000000000000053e-01,8.857772999999999897e-01,5.939141999999999477e+00
-3.805000000000000049e-01,8.704169999999999963e-01,6.109806999999999100e+00
-3.800000000000000044e-01,8.772438000000000180e-01,6.109806999999999100e+00
-3.795000000000000040e-01,8.482298999999999811e-01,6.246338999999998975e+00
-3.790000000000000036e-01,8.567633999999999528e-01,6.246338999999998975e+00
-3.785000000000000031e-01,8.294561999999999768e-01,6.382870999999999739e+00
-3.780000000000000027e-01,8.396964000000000095e-01,6.382870999999999739e+00
-3.775000000000000022e-01,8.209227000000000052e-01,6.519402999999999615e+00
-3.770000000000000018e-01,8.277495000000000269e-01,6.519402999999999615e+00
-3.765000000000000013e-01,8.584701000000000137e-01,6.655934999999999491e+00
-3.760000000000000009e-01,8.652969000000000355e-01,6.690067999999999238e+00
-3.755000000000000004e-01,8.362829999999999986e-01,6.553535999999999362e+00
-3.750000000000000000e-01,8.396964000000000095e-01,6.553535999999999362e+00
-3.744999999999999996e-01,8.209227000000000052e-01,6.382870999999999739e+00
-3.739999999999999991e-01,8.294561999999999768e-01,6.417003999999999486e+00
-3.734999999999999987e-01,8.550567000000000029e-01,6.212205999999999229e+00
-3.729999999999999982e-01,8.499366000000000421e-01,6.246338999999998975e+00
-3.724999999999999978e-01,8.772438000000000180e-01,6.075673999999999353e+00
-3.719999999999999973e-01,8.670035999999999854e-01,6.109806999999999100e+00
-3.714999999999999969e-01,8.857772999999999897e-01,5.939141999999999477e+00
-3.709999999999999964e-01,8.840706000000000397e-01,5.939141999999999477e+00
-3.704999999999999960e-01,8.652969000000000355e-01,5.768476999999999855e+00
-3.699999999999999956e-01,8.704169999999999963e-01,5.802609999999999602e+00
-3.694999999999999951e-01,8.396964000000000095e-01,5.631944999999999091e+00
-3.689999999999999947e-01,8.499366000000000421e-01,5.666077999999999726e+00
-3.684999999999999942e-01,8.277495000000000269e-01,5.495412999999999215e+00
-3.679999999999999938e-01,8.260427999999999660e-01,5.495412999999999215e+00
-3.674999999999999933e-01,8.448164999999999702e-01,5.324747999999999593e+00
-3.669999999999999929e-01,8.379897000000000595e-01,5.358880999999999339e+00
-3.664999999999999925e-01,8.704169999999999963e-01,5.188215999999999717e+00
-3.659999999999999920e-01,8.601767999999999637e-01,5.222348999999999464e+00
-3.654999999999999916e-01,8.823638999999999788e-01,5.051683999999999841e+00
-3.649999999999999911e-01,8.857772999999999897e-01,5.085816999999999588e+00
-3.644999999999999907e-01,8.652969000000000355e-01,4.915151999999999077e+00
-3.639999999999999902e-01,8.755370999999999571e-01,4.949284999999999712e+00
-3.634999999999999898e-01,8.533500000000000529e-01,4.778619999999999202e+00
-3.629999999999999893e-01,8.618835000000000246e-01,4.778619999999999202e+00
-3.624999999999999889e-01,8.311629000000000378e-01,4.642087999999999326e+00
-3.619999999999999885e-01,8.379897000000000595e-01,4.642087999999999326e+00
-3.614999999999999880e-01,8.209227000000000052e-01,4.505555999999999450e+00
-3.609999999999999876e-01,8.260427999999999660e-01,4.505555999999999450e+00
-3.604999999999999871e-01,8.533500000000000529e-01,4.369023999999999575e+00
-3.599999999999999867e-01,8.448164999999999702e-01,4.369023999999999575e+00
-3.594999999999999862e-01,8.755370999999999571e-01,4.232491999999999699e+00
-3.589999999999999858e-01,8.652969000000000355e-01,4.232491999999999699e+00
-3.584999999999999853e-01,8.840706000000000397e-01,4.061826999999999188e+00
-3.579999999999999849e-01,8.857772999999999897e-01,4.095959999999999823e+00
-3.574999999999999845e-01,8.704169999999999963e-01,3.925294999999999757e+00
-3.569999999999999840e-01,8.806572000000000289e-01,3.959427999999999503e+00
-3.564999999999999836e-01,8.533500000000000529e-01,3.788762999999999437e+00
-3.559999999999999831e-01,8.601767999999999637e-01,3.822895999999999628e+00
-3.555000000000000382e-01,8.277495000000000269e-01,3.652230999999999561e+00
-3.549999999999999822e-01,8.209227000000000052e-01,3.686363999999999752e+00
-3.545000000000000373e-01,8.414030999999999594e-01,3.515698999999999685e+00
-3.539999999999999813e-01,8.328695999999999877e-01,3.549831999999999432e+00
-3.535000000000000364e-01,8.499366000000000421e-01,3.413299999999999557e+00
-3.529999999999999805e-01,8.448164999999999702e-01,3.481565999999999494e+00
-3.525000000000000355e-01,8.226293999999999551e-01,3.652230999999999561e+00
-3.519999999999999796e-01,8.226293999999999551e-01,3.618097999999999814e+00
-3.515000000000000346e-01,8.567633999999999528e-01,3.788762999999999437e+00
-3.509999999999999787e-01,8.482298999999999811e-01,3.788762999999999437e+00
