Time(s),Ch1(V),Ch2(A)
-8.759999999999999731e-02,5.802609999999999157e-01,5.802609999999999157e-01
-8.739999999999999158e-02,7.167929999999999024e-01,6.826599999999999335e-01
-8.719999999999999973e-02,7.167929999999999024e-01,7.167929999999999024e-01
-8.699999999999999400e-02,8.191919999999999202e-01,8.191919999999999202e-01
-8.679999999999998828e-02,8.191919999999999202e-01,8.191919999999999202e-01
-8.659999999999999643e-02,9.215909999999999380e-01,9.215909999999999380e-01
-8.639999999999999070e-02,9.215909999999999380e-01,9.215909999999999380e-01
-8.619999999999999885e-02,9.557239999999999069e-01,9.898569999999998759e-01
-8.599999999999999312e-02,9.557239999999999069e-01,9.898569999999998759e-01
-8.579999999999998739e-02,9.898569999999998759e-01,1.092255999999999894e+00
-8.559999999999999554e-02,9.557239999999999069e-01,1.126388999999999863e+00
-8.540000000000000369e-02,1.023989999999999956e+00,1.228787999999999769e+00
-8.519999999999999796e-02,1.023989999999999956e+00,1.194654999999999800e+00
-8.499999999999999223e-02,1.126388999999999863e+00,1.331186999999999898e+00
-8.479999999999998650e-02,1.092255999999999894e+00,1.331186999999999898e+00
-8.459999999999999465e-02,1.194654999999999800e+00,1.433585999999999805e+00
-8.440000000000000280e-02,1.194654999999999800e+00,1.433585999999999805e+00
-8.419999999999999707e-02,1.297053999999999929e+00,1.501851999999999965e+00
-8.399999999999999134e-02,1.297053999999999929e+00,1.501851999999999965e+00
-8.379999999999999949e-02,1.433585999999999805e+00,1.638383999999999840e+00
-8.359999999999999376e-02,1.399452999999999836e+00,1.604250999999999872e+00
-8.340000000000000191e-02,1.535984999999999934e+00,1.706649999999999778e+00
-8.319999999999999618e-02,1.501851999999999965e+00,1.740782999999999747e+00
-8.299999999999999045e-02,1.638383999999999840e+00,1.809048999999999907e+00
-8.279999999999999860e-02,1.638383999999999840e+00,1.843181999999999876e+00
-8.259999999999999287e-02,1.740782999999999747e+00,1.911447999999999814e+00
-8.240000000000000102e-02,1.740782999999999747e+00,1.911447999999999814e+00
-8.219999999999999529e-02,1.843181999999999876e+00,2.013846999999999721e+00
-8.199999999999998956e-02,1.843181999999999876e+00,2.013846999999999721e+00
-8.179999999999999771e-02,1.911447999999999814e+00,2.116245999999999849e+00
-8.159999999999999198e-02,1.877314999999999845e+00,2.150378999999999596e+00
-8.140000000000000013e-02,1.945580999999999783e+00,2.218644999999999978e+00
-8.119999999999999440e-02,1.979713999999999752e+00,2.218644999999999978e+00
-8.099999999999998868e-02,2.047979999999999912e+00,2.321043999999999663e+00
-8.079999999999999682e-02,2.047979999999999912e+00,2.355176999999999854e+00
-8.059999999999999110e-02,2.150378999999999596e+00,2.423442999999999792e+00
-8.039999999999999925e-02,2.150378999999999596e+00,2.423442999999999792e+00
-8.019999999999999352e-02,2.252777999999999725e+00,2.525841999999999921e+00
-7.999999999999998779e-02,2.252777999999999725e+00,2.525841999999999921e+00
-7.979999999999999594e-02,2.355176999999999854e+00,2.628240999999999605e+00
-7.959999999999999021e-02,2.355176999999999854e+00,2.628240999999999605e+00
-7.939999999999999836e-02,2.457575999999999539e+00,2.730639999999999734e+00
-7.919999999999999263e-02,2.457575999999999539e+00,2.730639999999999734e+00
-7.899999999999998690e-02,2.525841999999999921e+00,2.833038999999999863e+00
-7.879999999999999505e-02,2.525841999999999921e+00,2.833038999999999863e+00
-7.860000000000000320e-02,2.594107999999999858e+00,2.901304999999999801e+00
-7.839999999999999747e-02,2.525841999999999921e+00,2.833038999999999863e+00
-7.819999999999999174e-02,2.423442999999999792e+00,2.696506999999999543e+00
-7.799999999999999989e-02,2.423442999999999792e+00,2.696506999999999543e+00
-7.779999999999999416e-02,2.321043999999999663e+00,2.594107999999999858e+00
-7.760000000000000231e-02,2.321043999999999663e+00,2.594107999999999858e+00
-7.739999999999999658e-02,2.184511999999999787e+00,2.491708999999999730e+00
-7.719999999999999085e-02,2.218644999999999978e+00,2.491708999999999730e+00
-7.699999999999999900e-02,2.082112999999999658e+00,2.355176999999999854e+00
-7.679999999999999327e-02,2.082112999999999658e+00,2.355176999999999854e+00
-7.660000000000000142e-02,1.979713999999999752e+00,2.252777999999999725e+00
-7.639999999999999569e-02,1.979713999999999752e+00,2.252777999999999725e+00
-7.619999999999998996e-02,1.877314999999999845e+00,2.116245999999999849e+00
-7.599999999999999811e-02,1.911447999999999814e+00,2.150378999999999596e+00
-7.579999999999999238e-02,1.843181999999999876e+00,2.013846999999999721e+00
-7.560000000000000053e-02,1.843181999999999876e+00,2.013846999999999721e+00
-7.539999999999999480e-02,1.706649999999999778e+00,1.911447999999999814e+00
-7.519999999999998908e-02,1.740782999999999747e+00,1.911447999999999814e+00
-7.499999999999999722e-02,1.604250999999999872e+00,1.809048999999999907e+00
-7.479999999999999150e-02,1.604250999999999872e+00,1.809048999999999907e+00
-7.459999999999999964e-02,1.501851999999999965e+00,1.706649999999999778e+00
-7.439999999999999392e-02,1.501851999999999965e+00,1.672516999999999809e+00
-7.419999999999998819e-02,1.399452999999999836e+00,1.570117999999999903e+00
-7.399999999999999634e-02,1.365319999999999867e+00,1.570117999999999903e+00
-7.379999999999999061e-02,1.262920999999999960e+00,1.467718999999999774e+00
-7.359999999999999876e-02,1.262920999999999960e+00,1.467718999999999774e+00
-7.339999999999999303e-02,1.160521999999999831e+00,1.365319999999999867e+00
-7.319999999999998730e-02,1.160521999999999831e+00,1.365319999999999867e+00
-7.299999999999999545e-02,1.058122999999999925e+00,1.262920999999999960e+00
-7.279999999999998972e-02,1.058122999999999925e+00,1.262920999999999960e+00
-7.259999999999999787e-02,9.898569999999998759e-01,1.160521999999999831e+00
-7.239999999999999214e-02,9.898569999999998759e-01,1.160521999999999831e+00
-7.219999999999998641e-02,9.557239999999999069e-01,1.058122999999999925e+00
-7.199999999999999456e-02,9.898569999999998759e-01,1.023989999999999956e+00
-7.180000000000000271e-02,9.557239999999999069e-01,9.557239999999999069e-01
-7.159999999999999698e-02,9.557239999999999069e-01,9.215909999999999380e-01
-7.139999999999999125e-02,8.533249999999998892e-01,8.533249999999998892e-01
-7.119999999999999940e-02,8.533249999999998892e-01,8.533249999999998892e-01
-7.099999999999999367e-02,7.509259999999999824e-01,7.509259999999999824e-01
-7.080000000000000182e-02,7.509259999999999824e-01,7.167929999999999024e-01
-7.059999999999999609e-02,6.485269999999999646e-01,6.143939999999998847e-01
-7.039999999999999036e-02,6.485269999999999646e-01,6.143939999999998847e-01
-7.019999999999998463e-02,5.119949999999999779e-01,5.119949999999999779e-01
-6.999999999999999278e-02,5.119949999999999779e-01,5.119949999999999779e-01
-6.980000000000000093e-02,4.095959999999999601e-01,4.095959999999999601e-01
-6.959999999999999520e-02,4.095959999999999601e-01,4.095959999999999601e-01
-6.939999999999998948e-02,2.730639999999999734e-01,3.071969999999999423e-01
-6.919999999999999762e-02,2.730639999999999734e-01,3.071969999999999423e-01
-6.899999999999999190e-02,1.706649999999999834e-01,2.047979999999999801e-01
-6.880000000000000004e-02,1.706649999999999834e-01,2.047979999999999801e-01
-6.859999999999999432e-02,6.826599999999999335e-02,1.023989999999999900e-01
-6.839999999999998859e-02,1.023989999999999900e-01,1.023989999999999900e-01
-6.819999999999999674e-02,6.826599999999999335e-02,0.000000000000000000e+00
-6.799999999999999101e-02,6.826599999999999335e-02,0.000000000000000000e+00
-6.779999999999999916e-02,3.413299999999999668e-02,-6.826599999999999335e-02
-6.759999999999999343e-02,3.413299999999999668e-02,-1.023989999999999900e-01
-6.739999999999998770e-02,-3.413299999999999668e-02,-2.047979999999999801e-01
-6.719999999999999585e-02,-3.413299999999999668e-02,-2.047979999999999801e-01
-6.700000000000000400e-02,-1.023989999999999900e-01,-3.071969999999999423e-01
-6.679999999999999827e-02,-1.023989999999999900e-01,-3.071969999999999423e-01
-6.659999999999999254e-02,-2.389309999999999767e-01,-4.095959999999999601e-01
-6.639999999999998681e-02,-2.389309999999999767e-01,-4.095959999999999601e-01
-6.619999999999999496e-02,-3.413299999999999668e-01,-5.119949999999999779e-01
-6.600000000000000311e-02,-3.413299999999999668e-01,-5.119949999999999779e-01
-6.579999999999999738e-02,-4.778619999999999535e-01,-6.143939999999998847e-01
-6.559999999999999165e-02,-4.778619999999999535e-01,-6.143939999999998847e-01
-6.539999999999998592e-02,-5.802609999999999157e-01,-7.167929999999999024e-01
-6.519999999999999407e-02,-5.461279999999999468e-01,-7.167929999999999024e-01
-6.500000000000000222e-02,-6.826599999999999335e-01,-8.191919999999999202e-01
-6.479999999999999649e-02,-6.826599999999999335e-01,-7.850589999999999513e-01
-6.459999999999999076e-02,-7.850589999999999513e-01,-9.215909999999999380e-01
-6.439999999999998503e-02,-7.850589999999999513e-01,-9.215909999999999380e-01
-6.419999999999999318e-02,-8.533249999999998892e-01,-9.898569999999998759e-01
-6.400000000000000133e-02,-8.191919999999999202e-01,-1.023989999999999956e+00
-6.379999999999999560e-02,-8.533249999999998892e-01,-1.126388999999999863e+00
-6.359999999999998987e-02,-8.191919999999999202e-01,-1.126388999999999863e+00
-6.339999999999998415e-02,-8.533249999999998892e-01,-1.228787999999999769e+00
-6.319999999999999230e-02,-8.533249999999998892e-01,-1.228787999999999769e+00
-6.300000000000000044e-02,-9.215909999999999380e-01,-1.297053999999999929e+00
-6.279999999999999472e-02,-9.557239999999999069e-01,-1.297053999999999929e+00
-6.259999999999998899e-02,-1.058122999999999925e+00,-1.399452999999999836e+00
-6.239999999999999714e-02,-1.058122999999999925e+00,-1.399452999999999836e+00
-6.219999999999999141e-02,-1.160521999999999831e+00,-1.501851999999999965e+00
-6.199999999999999262e-02,-1.160521999999999831e+00,-1.535984999999999934e+00
-6.179999999999999383e-02,-1.262920999999999960e+00,-1.604250999999999872e+00
-6.159999999999999504e-02,-1.262920999999999960e+00,-1.638383999999999840e+00
-6.139999999999999625e-02,-1.365319999999999867e+00,-1.740782999999999747e+00
-6.119999999999999052e-02,-1.365319999999999867e+00,-1.706649999999999778e+00
-6.099999999999999173e-02,-1.467718999999999774e+00,-1.809048999999999907e+00
-6.079999999999999294e-02,-1.467718999999999774e+00,-1.809048999999999907e+00
-6.059999999999999415e-02,-1.604250999999999872e+00,-1.911447999999999814e+00
-6.039999999999999536e-02,-1.570117999999999903e+00,-1.911447999999999814e+00
-6.019999999999999657e-02,-1.672516999999999809e+00,-2.047979999999999912e+00
-5.999999999999999084e-02,-1.672516999999999809e+00,-2.013846999999999721e+00
-5.979999999999999205e-02,-1.774915999999999716e+00,-2.116245999999999849e+00
-5.959999999999999326e-02,-1.740782999999999747e+00,-2.116245999999999849e+00
-5.939999999999999447e-02,-1.809048999999999907e+00,-2.218644999999999978e+00
-5.919999999999999568e-02,-1.809048999999999907e+00,-2.218644999999999978e+00
-5.899999999999999689e-02,-1.911447999999999814e+00,-2.321043999999999663e+00
-5.879999999999999116e-02,-1.877314999999999845e+00,-2.321043999999999663e+00
-5.859999999999999237e-02,-1.979713999999999752e+00,-2.423442999999999792e+00
-5.839999999999999358e-02,-1.979713999999999752e+00,-2.423442999999999792e+00
-5.819999999999999479e-02,-2.082112999999999658e+00,-2.525841999999999921e+00
-5.799999999999999600e-02,-2.082112999999999658e+00,-2.525841999999999921e+00
-5.779999999999999721e-02,-2.184511999999999787e+00,-2.628240999999999605e+00
-5.759999999999999148e-02,-2.184511999999999787e+00,-2.628240999999999605e+00
-5.739999999999999269e-02,-2.286910999999999916e+00,-2.730639999999999734e+00
-5.719999999999999390e-02,-2.286910999999999916e+00,-2.730639999999999734e+00
-5.699999999999999512e-02,-2.389309999999999601e+00,-2.833038999999999863e+00
-5.679999999999999633e-02,-2.389309999999999601e+00,-2.833038999999999863e+00
-5.659999999999999060e-02,-2.457575999999999539e+00,-2.935437999999999548e+00
-5.639999999999999181e-02,-2.457575999999999539e+00,-2.935437999999999548e+00
-5.619999999999999302e-02,-2.559974999999999667e+00,-3.037836999999999676e+00
-5.599999999999999423e-02,-2.559974999999999667e+00,-3.037836999999999676e+00
-5.579999999999999544e-02,-2.457575999999999539e+00,-2.901304999999999801e+00
-5.559999999999999665e-02,-2.457575999999999539e+00,-2.901304999999999801e+00
-5.539999999999999092e-02,-2.355176999999999854e+00,-2.798905999999999672e+00
-5.519999999999999213e-02,-2.355176999999999854e+00,-2.798905999999999672e+00
-5.499999999999999334e-02,-2.252777999999999725e+00,-2.696506999999999543e+00
-5.479999999999999455e-02,-2.252777999999999725e+00,-2.696506999999999543e+00
-5.459999999999999576e-02,-2.150378999999999596e+00,-2.559974999999999667e+00
-5.439999999999999697e-02,-2.150378999999999596e+00,-2.559974999999999667e+00
-5.419999999999999124e-02,-2.013846999999999721e+00,-2.457575999999999539e+00
-5.399999999999999245e-02,-2.013846999999999721e+00,-2.457575999999999539e+00
-5.379999999999999366e-02,-1.911447999999999814e+00,-2.355176999999999854e+00
-5.359999999999999487e-02,-1.911447999999999814e+00,-2.355176999999999854e+00
-5.339999999999999608e-02,-1.809048999999999907e+00,-2.218644999999999978e+00
-5.319999999999999035e-02,-1.809048999999999907e+00,-2.218644999999999978e+00
