Time(s),Ch1(A),Ch2(V)
-1.409999999999999795e-03,2.389379999999999837e-01,-1.706649999999999834e-02
-1.399999999999999769e-03,2.389379999999999837e-01,-1.809049000000000074e-02
-1.389999999999999743e-03,2.218709999999999849e-01,-2.047979999999999939e-02
-1.379999999999999716e-03,2.389379999999999837e-01,-1.911447999999999967e-02
-1.369999999999999690e-03,2.218709999999999849e-01,-1.638384000000000021e-02
-1.359999999999999664e-03,2.218709999999999849e-01,-1.740782999999999914e-02
-1.349999999999999638e-03,2.389379999999999837e-01,-1.911447999999999967e-02
-1.339999999999999612e-03,2.218709999999999849e-01,-1.945581000000000046e-02
-1.330000000000000019e-03,2.389379999999999837e-01,-1.809049000000000074e-02
-1.319999999999999993e-03,2.218709999999999849e-01,-1.979713999999999779e-02
-1.309999999999999967e-03,2.389379999999999837e-01,-1.706649999999999834e-02
-1.299999999999999940e-03,2.218709999999999849e-01,-1.945581000000000046e-02
-1.289999999999999914e-03,2.389379999999999837e-01,-1.672517000000000101e-02
-1.279999999999999888e-03,2.560049999999999826e-01,-1.843181999999999807e-02
-1.269999999999999862e-03,2.218709999999999849e-01,-1.638384000000000021e-02
-1.259999999999999835e-03,2.560049999999999826e-01,-1.570117999999999861e-02
-1.249999999999999809e-03,2.389379999999999837e-01,-1.843181999999999807e-02
-1.239999999999999783e-03,2.389379999999999837e-01,-1.774915999999999994e-02
-1.229999999999999757e-03,2.560049999999999826e-01,-1.979713999999999779e-02
-1.219999999999999730e-03,2.560049999999999826e-01,-1.945581000000000046e-02
-1.209999999999999704e-03,2.389379999999999837e-01,-1.740782999999999914e-02
-1.199999999999999678e-03,2.389379999999999837e-01,-1.638384000000000021e-02
-1.189999999999999652e-03,2.560049999999999826e-01,-1.774915999999999994e-02
-1.179999999999999626e-03,2.389379999999999837e-01,-1.535984999999999955e-02
-1.169999999999999599e-03,2.730719999999999814e-01,-1.706649999999999834e-02
-1.159999999999999573e-03,2.560049999999999826e-01,-1.706649999999999834e-02
-1.149999999999999981e-03,2.389379999999999837e-01,-2.013846999999999859e-02
-1.139999999999999954e-03,2.389379999999999837e-01,-2.047979999999999939e-02
-1.129999999999999928e-03,2.560049999999999826e-01,-1.774915999999999994e-02
-1.119999999999999902e-03,2.389379999999999837e-01,-1.809049000000000074e-02
-1.109999999999999876e-03,2.560049999999999826e-01,-1.979713999999999779e-02
-1.099999999999999849e-03,2.560049999999999826e-01,-2.013846999999999859e-02
-1.089999999999999823e-03,2.730719999999999814e-01,-1.706649999999999834e-02
-1.079999999999999363e-03,2.560049999999999826e-01,-1.843181999999999807e-02
-1.069999999999999771e-03,2.730719999999999814e-01,-2.047979999999999939e-02
-1.060000000000000178e-03,2.560049999999999826e-01,-2.252778000000000072e-02
-1.049999999999999718e-03,2.730719999999999814e-01,-2.047979999999999939e-02
-1.040000000000000126e-03,2.730719999999999814e-01,-2.082113000000000019e-02
-1.029999999999999666e-03,2.389379999999999837e-01,-1.809049000000000074e-02
-1.020000000000000073e-03,2.560049999999999826e-01,-1.706649999999999834e-02
-1.009999999999999613e-03,2.730719999999999814e-01,-1.911447999999999967e-02
-1.000000000000000021e-03,2.560049999999999826e-01,-1.809049000000000074e-02
-9.899999999999995609e-04,2.901389999999999803e-01,-1.945581000000000046e-02
-9.799999999999999684e-04,2.560049999999999826e-01,-1.809049000000000074e-02
-9.699999999999995084e-04,2.901389999999999803e-01,-1.604250999999999941e-02
-9.599999999999999159e-04,2.901389999999999803e-01,-1.570117999999999861e-02
-9.499999999999994560e-04,2.730719999999999814e-01,-1.945581000000000046e-02
-9.399999999999998634e-04,2.560049999999999826e-01,-1.945581000000000046e-02
-9.299999999999994035e-04,2.901389999999999803e-01,-1.706649999999999834e-02
-9.199999999999998110e-04,2.560049999999999826e-01,-1.843181999999999807e-02
-9.099999999999993511e-04,2.901389999999999803e-01,-1.638384000000000021e-02
-8.999999999999997585e-04,2.901389999999999803e-01,-1.809049000000000074e-02
-8.900000000000001660e-04,2.560049999999999826e-01,-1.535984999999999955e-02
-8.799999999999997061e-04,2.730719999999999814e-01,-1.433585999999999888e-02
-8.700000000000001135e-04,2.901389999999999803e-01,-1.638384000000000021e-02
-8.599999999999996536e-04,2.730719999999999814e-01,-1.638384000000000021e-02
-8.500000000000000611e-04,2.901389999999999803e-01,-1.877314999999999887e-02
-8.399999999999996012e-04,2.730719999999999814e-01,-1.979713999999999779e-02
-8.300000000000000086e-04,2.901389999999999803e-01,-1.809049000000000074e-02
-8.199999999999995487e-04,2.730719999999999814e-01,-1.774915999999999994e-02
-8.099999999999999561e-04,2.901389999999999803e-01,-1.535984999999999955e-02
-7.999999999999994962e-04,2.730719999999999814e-01,-1.672517000000000101e-02
-7.899999999999999037e-04,2.901389999999999803e-01,-1.433585999999999888e-02
-7.799999999999994438e-04,2.901389999999999803e-01,-1.535984999999999955e-02
-7.699999999999998512e-04,3.072059999999999791e-01,-1.365319999999999902e-02
-7.599999999999993913e-04,3.072059999999999791e-01,-1.570117999999999861e-02
-7.499999999999997988e-04,2.730719999999999814e-01,-1.399452999999999982e-02
-7.399999999999993389e-04,3.072059999999999791e-01,-1.433585999999999888e-02
-7.299999999999997463e-04,2.901389999999999803e-01,-1.604250999999999941e-02
-7.200000000000001538e-04,2.901389999999999803e-01,-1.467718999999999968e-02
-7.099999999999996939e-04,2.730719999999999814e-01,-1.672517000000000101e-02
-7.000000000000001013e-04,3.072059999999999791e-01,-1.570117999999999861e-02
-6.899999999999996414e-04,2.901389999999999803e-01,-1.297053999999999915e-02
-6.800000000000000488e-04,3.072059999999999791e-01,-1.399452999999999982e-02
-6.699999999999995889e-04,2.901389999999999803e-01,-1.228787999999999929e-02
-6.599999999999999964e-04,2.901389999999999803e-01,-1.331186999999999995e-02
-6.499999999999995365e-04,3.072059999999999791e-01,-9.215909999999999033e-03
-6.399999999999999439e-04,3.072059999999999791e-01,-1.058122999999999876e-02
-6.299999999999994840e-04,3.242729999999999779e-01,-8.874579999999999969e-03
-6.199999999999998915e-04,2.901389999999999803e-01,-1.023989999999999970e-02
-6.099999999999994316e-04,3.242729999999999779e-01,-7.167929999999999441e-03
-5.999999999999998390e-04,2.901389999999999803e-01,-6.143939999999999645e-03
-5.899999999999993791e-04,3.242729999999999779e-01,-7.850589999999999305e-03
-5.799999999999997866e-04,3.072059999999999791e-01,-8.191920000000000104e-03
-5.699999999999993266e-04,3.242729999999999779e-01,-6.143939999999999645e-03
-5.599999999999997341e-04,2.901389999999999803e-01,-5.461279999999999780e-03
-5.500000000000001416e-04,3.242729999999999779e-01,-9.557239999999999833e-03
-5.399999999999996816e-04,3.072059999999999791e-01,-9.557239999999999833e-03
-5.300000000000000891e-04,3.242729999999999779e-01,-1.058122999999999876e-02
-5.199999999999996292e-04,3.072059999999999791e-01,-1.160521999999999943e-02
-5.100000000000000366e-04,3.242729999999999779e-01,-9.557239999999999833e-03
-4.999999999999995767e-04,3.072059999999999791e-01,-1.023989999999999970e-02
-4.899999999999999842e-04,3.413399999999999768e-01,-7.850589999999999305e-03
-4.799999999999995243e-04,3.072059999999999791e-01,-6.485269999999999577e-03
-4.699999999999999317e-04,3.413399999999999768e-01,-8.533249999999999169e-03
-4.599999999999994718e-04,3.072059999999999791e-01,-8.533249999999999169e-03
-4.499999999999998793e-04,3.413399999999999768e-01,-6.826599999999999509e-03
-4.399999999999994194e-04,3.242729999999999779e-01,-7.850589999999999305e-03
-4.299999999999998268e-04,3.413399999999999768e-01,-6.485269999999999577e-03
-4.199999999999993669e-04,3.242729999999999779e-01,-8.533249999999999169e-03
-4.099999999999997743e-04,3.242729999999999779e-01,-6.485269999999999577e-03
-3.999999999999993144e-04,3.413399999999999768e-01,-5.461279999999999780e-03
-3.899999999999997219e-04,3.242729999999999779e-01,-7.167929999999999441e-03
-3.800000000000001293e-04,3.242729999999999779e-01,-6.826599999999999509e-03
-3.699999999999996694e-04,3.413399999999999768e-01,-5.461279999999999780e-03
-3.600000000000000769e-04,3.242729999999999779e-01,-5.461279999999999780e-03
-3.499999999999996170e-04,3.584069999999999756e-01,-7.509259999999999373e-03
-3.400000000000000244e-04,3.242729999999999779e-01,-8.191920000000000104e-03
-3.299999999999995645e-04,3.413399999999999768e-01,-1.023989999999999970e-02
-3.199999999999999720e-04,3.072059999999999791e-01,-1.023989999999999970e-02
-3.099999999999995121e-04,3.584069999999999756e-01,-7.509259999999999373e-03
-2.999999999999999195e-04,3.242729999999999779e-01,-5.802609999999999713e-03
-2.899999999999994596e-04,3.584069999999999756e-01,-7.509259999999999373e-03
-2.799999999999998671e-04,3.242729999999999779e-01,-7.167929999999999441e-03
-2.699999999999994071e-04,3.584069999999999756e-01,-5.802609999999999713e-03
-2.599999999999998146e-04,3.584069999999999756e-01,-6.143939999999999645e-03
-2.499999999999993547e-04,3.413399999999999768e-01,-1.023989999999999970e-02
-2.399999999999997621e-04,3.413399999999999768e-01,-9.215909999999999033e-03
-2.299999999999993022e-04,3.584069999999999756e-01,-1.092255999999999956e-02
-2.199999999999997097e-04,3.413399999999999768e-01,-1.092255999999999956e-02
-2.100000000000001171e-04,3.584069999999999756e-01,-9.215909999999999033e-03
-1.999999999999996572e-04,3.413399999999999768e-01,-1.023989999999999970e-02
-1.900000000000000647e-04,3.584069999999999756e-01,-8.191920000000000104e-03
-1.799999999999996048e-04,3.413399999999999768e-01,-8.874579999999999969e-03
-1.700000000000000122e-04,3.584069999999999756e-01,-6.826599999999999509e-03
-1.599999999999995523e-04,3.584069999999999756e-01,-7.509259999999999373e-03
-1.499999999999999598e-04,3.754739999999999744e-01,-8.874579999999999969e-03
-1.399999999999994998e-04,3.413399999999999768e-01,-8.191920000000000104e-03
-1.299999999999999073e-04,3.754739999999999744e-01,-5.461279999999999780e-03
-1.199999999999994474e-04,3.584069999999999756e-01,-5.119949999999999848e-03
-1.099999999999998548e-04,3.754739999999999744e-01,-7.509259999999999373e-03
-9.999999999999939493e-05,3.754739999999999744e-01,-7.167929999999999441e-03
-8.999999999999980238e-05,3.413399999999999768e-01,-8.533249999999999169e-03
-7.999999999999934247e-05,3.584069999999999756e-01,-9.557239999999999833e-03
-6.999999999999974992e-05,3.754739999999999744e-01,-6.485269999999999577e-03
-5.999999999999929001e-05,3.754739999999999744e-01,-5.802609999999999713e-03
-4.999999999999969746e-05,3.584069999999999756e-01,-3.413299999999999754e-03
-4.000000000000010492e-05,3.584069999999999756e-01,-4.095960000000000052e-03
-2.999999999999964501e-05,3.754739999999999744e-01,-6.143939999999999645e-03
-2.000000000000005246e-05,3.584069999999999756e-01,-6.143939999999999645e-03
-9.999999999999592548e-06,3.754739999999999744e-01,-9.898569999999998897e-03
0.000000000000000000e+00,3.754739999999999744e-01,-8.874579999999999969e-03
1.000000000000045991e-05,3.584069999999999756e-01,-6.485269999999999577e-03
2.000000000000005246e-05,3.584069999999999756e-01,-7.850589999999999305e-03
3.000000000000051237e-05,3.925409999999999733e-01,-6.485269999999999577e-03
4.000000000000010492e-05,3.584069999999999756e-01,-6.143939999999999645e-03
5.000000000000056483e-05,3.925409999999999733e-01,-4.437289999999999984e-03
6.000000000000015737e-05,3.925409999999999733e-01,-5.119949999999999848e-03
7.000000000000061728e-05,3.584069999999999756e-01,-3.413299999999999754e-03
8.000000000000020983e-05,3.754739999999999744e-01,-3.413299999999999754e-03
9.000000000000066974e-05,3.925409999999999733e-01,-6.143939999999999645e-03
1.000000000000002623e-04,3.754739999999999744e-01,-7.167929999999999441e-03
1.100000000000007222e-04,3.925409999999999733e-01,-4.437289999999999984e-03
1.200000000000003147e-04,3.925409999999999733e-01,-3.754629999999999686e-03
1.299999999999999073e-04,3.754739999999999744e-01,-1.365319999999999945e-03
1.400000000000003672e-04,3.754739999999999744e-01,-2.047980000000000026e-03
1.499999999999999598e-04,3.925409999999999733e-01,-6.826599999999999726e-04
1.600000000000004197e-04,4.096079999999999721e-01,-1.706649999999999877e-03
1.700000000000000122e-04,3.754739999999999744e-01,-4.778619999999999916e-03
1.800000000000004721e-04,3.925409999999999733e-01,-4.095960000000000052e-03
1.900000000000000647e-04,4.096079999999999721e-01,-6.143939999999999645e-03
2.000000000000005246e-04,3.925409999999999733e-01,-4.778619999999999916e-03
2.100000000000001171e-04,4.096079999999999721e-01,-2.730639999999999890e-03
2.200000000000005770e-04,3.754739999999999744e-01,-1.706649999999999877e-03
2.300000000000001696e-04,4.096079999999999721e-01,-3.754629999999999686e-03
2.400000000000006295e-04,3.925409999999999733e-01,-4.095960000000000052e-03
2.500000000000002220e-04,4.096079999999999721e-01,-6.143939999999999645e-03
2.600000000000006820e-04,3.925409999999999733e-01,-5.461279999999999780e-03
2.700000000000002745e-04,4.096079999999999721e-01,-7.509259999999999373e-03
2.800000000000007344e-04,3.925409999999999733e-01,-6.826599999999999509e-03
2.900000000000003270e-04,4.266749999999999710e-01,-5.461279999999999780e-03
2.999999999999999195e-04,3.925409999999999733e-01,-7.509259999999999373e-03
3.100000000000003794e-04,4.096079999999999721e-01,-5.802609999999999713e-03
3.199999999999999720e-04,3.925409999999999733e-01,-7.509259999999999373e-03
3.300000000000004319e-04,4.096079999999999721e-01,-4.778619999999999916e-03
3.400000000000000244e-04,3.925409999999999733e-01,-5.461279999999999780e-03
3.500000000000004843e-04,4.266749999999999710e-01,-3.071969999999999822e-03
3.600000000000000769e-04,3.925409999999999733e-01,-2.730639999999999890e-03
3.700000000000005368e-04,4.266749999999999710e-01,-3.754629999999999686e-03
3.800000000000001293e-04,3.925409999999999733e-01,-4.778619999999999916e-03
3.900000000000005893e-04,4.266749999999999710e-01,-3.413299999999999754e-03
4.000000000000001818e-04,4.266749999999999710e-01,-3.071969999999999822e-03
4.100000000000006417e-04,4.096079999999999721e-01,-6.826599999999999726e-04
4.200000000000002343e-04,4.096079999999999721e-01,-3.413299999999999863e-04
4.300000000000006942e-04,4.266749999999999710e-01,-1.706649999999999877e-03
4.400000000000002867e-04,4.096079999999999721e-01,-1.706649999999999877e-03
4.500000000000007466e-04,4.266749999999999710e-01,-4.095960000000000052e-03
4.600000000000003392e-04,4.096079999999999721e-01,-3.071969999999999822e-03
4.699999999999999317e-04,4.437419999999999698e-01,-4.778619999999999916e-03
4.800000000000003916e-04,4.096079999999999721e-01,-3.754629999999999686e-03
4.899999999999999842e-04,4.266749999999999710e-01,-7.509259999999999373e-03
5.000000000000004441e-04,4.437419999999999698e-01,-8.191920000000000104e-03
5.100000000000000366e-04,4.096079999999999721e-01,-5.461279999999999780e-03
5.200000000000004965e-04,4.437419999999999698e-01,-5.802609999999999713e-03
5.300000000000000891e-04,4.096079999999999721e-01,-2.389309999999999958e-03
5.400000000000005490e-04,4.266749999999999710e-01,-2.047980000000000026e-03
5.500000000000001416e-04,4.437419999999999698e-01,-6.826599999999999726e-04
5.600000000000006015e-04,4.266749999999999710e-01,-6.826599999999999726e-04
5.700000000000001940e-04,4.437419999999999698e-01,-2.047980000000000026e-03
5.800000000000006539e-04,4.437419999999999698e-01,-2.047980000000000026e-03
5.900000000000002465e-04,4.266749999999999710e-01,0.000000000000000000e+00
6.000000000000007064e-04,4.266749999999999710e-01,-1.023990000000000013e-03
6.100000000000002989e-04,4.437419999999999698e-01,6.826599999999999726e-04
6.200000000000007588e-04,4.266749999999999710e-01,6.826599999999999726e-04
6.300000000000003514e-04,4.437419999999999698e-01,-1.023990000000000013e-03
6.399999999999999439e-04,4.266749999999999710e-01,0.000000000000000000e+00
6.500000000000004038e-04,4.608089999999999686e-01,-2.047980000000000026e-03
6.599999999999999964e-04,4.266749999999999710e-01,-2.389309999999999958e-03
6.700000000000004563e-04,4.437419999999999698e-01,-3.754629999999999686e-03
6.800000000000000488e-04,4.266749999999999710e-01,-2.047980000000000026e-03
6.900000000000005088e-04,4.608089999999999686e-01,-3.413299999999999754e-03
7.000000000000001013e-04,4.266749999999999710e-01,-3.071969999999999822e-03
7.100000000000005612e-04,4.608089999999999686e-01,-1.706649999999999877e-03
7.200000000000001538e-04,4.266749999999999710e-01,-2.389309999999999958e-03
7.300000000000006137e-04,4.608089999999999686e-01,-3.754629999999999686e-03
7.400000000000002062e-04,4.778759999999999675e-01,-3.413299999999999754e-03
7.500000000000006661e-04,4.437419999999999698e-01,-5.119949999999999848e-03
7.600000000000002587e-04,4.437419999999999698e-01,-3.413299999999999754e-03
7.700000000000007186e-04,4.608089999999999686e-01,-5.119949999999999848e-03
7.800000000000003111e-04,4.778759999999999675e-01,-3.754629999999999686e-03
7.900000000000007710e-04,4.437419999999999698e-01,-5.461279999999999780e-03
8.000000000000003636e-04,4.608089999999999686e-01,-5.802609999999999713e-03
8.099999999999999561e-04,4.437419999999999698e-01,-2.730639999999999890e-03
8.200000000000004161e-04,4.437419999999999698e-01,-3.754629999999999686e-03
8.300000000000000086e-04,4.608089999999999686e-01,-1.023990000000000013e-03
8.400000000000004685e-04,4.778759999999999675e-01,-3.413299999999999863e-04
8.500000000000000611e-04,4.437419999999999698e-01,-2.389309999999999958e-03
8.600000000000005210e-04,4.608089999999999686e-01,-2.389309999999999958e-03
8.700000000000001135e-04,4.778759999999999675e-01,-3.413299999999999863e-04
8.800000000000005734e-04,4.949429999999999663e-01,-3.413299999999999863e-04
8.900000000000001660e-04,4.608089999999999686e-01,-2.389309999999999958e-03
9.000000000000006259e-04,4.778759999999999675e-01,-3.071969999999999822e-03
9.100000000000002184e-04,4.608089999999999686e-01,-1.365319999999999945e-03
9.200000000000006783e-04,4.778759999999999675e-01,-1.365319999999999945e-03
9.300000000000002709e-04,4.608089999999999686e-01,3.413299999999999863e-04
9.400000000000007308e-04,4.778759999999999675e-01,-1.023990000000000013e-03
9.500000000000003234e-04,4.608089999999999686e-01,-4.778619999999999916e-03
9.600000000000007833e-04,4.778759999999999675e-01,-6.143939999999999645e-03
9.700000000000003758e-04,4.608089999999999686e-01,-5.119949999999999848e-03
9.799999999999999684e-04,4.608089999999999686e-01,-4.437289999999999984e-03
9.900000000000004283e-04,4.949429999999999663e-01,-7.167929999999999441e-03
1.000000000000000021e-03,4.608089999999999686e-01,-6.485269999999999577e-03
1.010000000000000481e-03,4.949429999999999663e-01,-4.437289999999999984e-03
1.020000000000000073e-03,4.949429999999999663e-01,-3.754629999999999686e-03
1.030000000000000533e-03,4.778759999999999675e-01,-1.365319999999999945e-03
1.040000000000000126e-03,4.949429999999999663e-01,-1.365319999999999945e-03
1.050000000000000586e-03,4.778759999999999675e-01,0.000000000000000000e+00
1.060000000000000178e-03,4.949429999999999663e-01,-3.413299999999999863e-04
1.070000000000000638e-03,4.778759999999999675e-01,-1.706649999999999877e-03
1.080000000000000231e-03,4.778759999999999675e-01,0.000000000000000000e+00
1.090000000000000691e-03,4.949429999999999663e-01,-1.365319999999999945e-03
1.100000000000000283e-03,4.778759999999999675e-01,-6.826599999999999726e-04
1.110000000000000743e-03,4.949429999999999663e-01,-2.730639999999999890e-03
1.120000000000000336e-03,4.949429999999999663e-01,-2.047980000000000026e-03
1.130000000000000795e-03,4.778759999999999675e-01,0.000000000000000000e+00
1.140000000000000388e-03,4.778759999999999675e-01,3.413299999999999863e-04
1.149999999999999981e-03,5.120099999999999651e-01,1.365319999999999945e-03
1.160000000000000440e-03,4.778759999999999675e-01,2.047980000000000026e-03
1.170000000000000033e-03,5.120099999999999651e-01,-6.826599999999999726e-04
1.180000000000000493e-03,5.120099999999999651e-01,-3.413299999999999863e-04
1.190000000000000085e-03,4.949429999999999663e-01,1.706649999999999877e-03
1.200000000000000545e-03,5.120099999999999651e-01,1.706649999999999877e-03
1.210000000000000138e-03,4.778759999999999675e-01,-3.413299999999999863e-04
1.220000000000000598e-03,4.949429999999999663e-01,2.047980000000000026e-03
1.230000000000000190e-03,5.120099999999999651e-01,6.826599999999999726e-04
1.240000000000000650e-03,5.120099999999999651e-01,-3.413299999999999863e-04
1.250000000000000243e-03,4.949429999999999663e-01,-5.119949999999999848e-03
1.260000000000000703e-03,4.949429999999999663e-01,-3.413299999999999754e-03
1.270000000000000295e-03,5.120099999999999651e-01,-6.485269999999999577e-03
1.280000000000000755e-03,5.120099999999999651e-01,-5.119949999999999848e-03
1.290000000000000348e-03,5.120099999999999651e-01,-7.509259999999999373e-03
1.300000000000000808e-03,4.949429999999999663e-01,-6.826599999999999509e-03
1.310000000000000400e-03,5.120099999999999651e-01,-5.119949999999999848e-03
1.319999999999999993e-03,4.949429999999999663e-01,-4.095960000000000052e-03
1.330000000000000453e-03,5.120099999999999651e-01,-1.365319999999999945e-03
1.340000000000000045e-03,4.949429999999999663e-01,-6.826599999999999726e-04
1.350000000000000505e-03,5.290770000000000195e-01,-2.730639999999999890e-03
1.360000000000000098e-03,5.290770000000000195e-01,-5.461279999999999780e-03
1.370000000000000558e-03,5.120099999999999651e-01,-2.047980000000000026e-03
1.380000000000000150e-03,4.949429999999999663e-01,-2.389309999999999958e-03
1.390000000000000610e-03,5.290770000000000195e-01,-3.413299999999999863e-04
1.400000000000000203e-03,5.120099999999999651e-01,-3.413299999999999754e-03
1.410000000000000663e-03,5.290770000000000195e-01,-1.023990000000000013e-03
1.420000000000000255e-03,5.290770000000000195e-01,-1.365319999999999945e-03
1.430000000000000715e-03,5.120099999999999651e-01,1.365319999999999945e-03
1.440000000000000308e-03,5.461439999999999628e-01,6.826599999999999726e-04
1.450000000000000767e-03,5.120099999999999651e-01,-1.365319999999999945e-03
1.460000000000000360e-03,5.290770000000000195e-01,-3.413299999999999863e-04
1.470000000000000820e-03,5.120099999999999651e-01,-3.071969999999999822e-03
1.480000000000000412e-03,5.120099999999999651e-01,-1.023990000000000013e-03
1.490000000000000005e-03,5.461439999999999628e-01,-4.095960000000000052e-03
1.500000000000000465e-03,5.461439999999999628e-01,-2.730639999999999890e-03
1.510000000000000057e-03,5.290770000000000195e-01,-3.754629999999999686e-03
1.520000000000000517e-03,5.290770000000000195e-01,-4.095960000000000052e-03
1.530000000000000110e-03,5.290770000000000195e-01,-1.365319999999999945e-03
1.540000000000000570e-03,5.461439999999999628e-01,-1.023990000000000013e-03
1.550000000000000162e-03,5.290770000000000195e-01,-3.071969999999999822e-03
1.560000000000000622e-03,5.461439999999999628e-01,-2.389309999999999958e-03
1.570000000000000215e-03,5.290770000000000195e-01,6.826599999999999726e-04
1.580000000000000675e-03,5.461439999999999628e-01,6.826599999999999726e-04
1.590000000000000267e-03,5.290770000000000195e-01,-2.047980000000000026e-03
1.600000000000000727e-03,5.290770000000000195e-01,-3.071969999999999822e-03
1.610000000000000320e-03,5.632109999999999062e-01,0.000000000000000000e+00
1.620000000000000780e-03,5.290770000000000195e-01,-1.023990000000000013e-03
1.630000000000000372e-03,5.632109999999999062e-01,1.706649999999999877e-03
1.640000000000000832e-03,5.290770000000000195e-01,-3.413299999999999863e-04
1.650000000000000425e-03,5.461439999999999628e-01,2.389309999999999958e-03
1.660000000000000017e-03,5.290770000000000195e-01,2.047980000000000026e-03
1.670000000000000477e-03,5.461439999999999628e-01,-6.826599999999999726e-04
1.680000000000000070e-03,5.632109999999999062e-01,6.826599999999999726e-04
1.690000000000000530e-03,5.290770000000000195e-01,-1.023990000000000013e-03
1.700000000000000122e-03,5.461439999999999628e-01,-1.365319999999999945e-03
1.710000000000000582e-03,5.632109999999999062e-01,6.826599999999999726e-04
1.720000000000000175e-03,5.290770000000000195e-01,2.730639999999999890e-03
1.730000000000000634e-03,5.632109999999999062e-01,0.000000000000000000e+00
1.740000000000000227e-03,5.461439999999999628e-01,1.365319999999999945e-03
1.750000000000000687e-03,5.632109999999999062e-01,-3.071969999999999822e-03
1.760000000000000279e-03,5.461439999999999628e-01,-2.730639999999999890e-03
1.770000000000000739e-03,5.802779999999999605e-01,-7.167929999999999441e-03
1.780000000000000332e-03,5.802779999999999605e-01,-4.778619999999999916e-03
1.790000000000000792e-03,5.461439999999999628e-01,-5.802609999999999713e-03
1.800000000000000384e-03,5.632109999999999062e-01,-5.461279999999999780e-03
1.810000000000000844e-03,5.461439999999999628e-01,-2.730639999999999890e-03
1.820000000000000437e-03,5.802779999999999605e-01,-2.047980000000000026e-03
1.830000000000000029e-03,5.461439999999999628e-01,3.413299999999999863e-04
1.840000000000000489e-03,5.632109999999999062e-01,6.826599999999999726e-04
1.850000000000000082e-03,5.802779999999999605e-01,-1.023990000000000013e-03
1.860000000000000542e-03,5.632109999999999062e-01,0.000000000000000000e+00
1.870000000000000134e-03,5.802779999999999605e-01,-1.706649999999999877e-03
1.880000000000000594e-03,5.632109999999999062e-01,-6.826599999999999726e-04
1.890000000000000187e-03,5.802779999999999605e-01,-3.071969999999999822e-03
1.900000000000000647e-03,5.632109999999999062e-01,-2.730639999999999890e-03
1.910000000000000239e-03,5.802779999999999605e-01,-1.365319999999999945e-03
1.920000000000000699e-03,5.632109999999999062e-01,-3.413299999999999754e-03
1.930000000000000292e-03,5.973450000000000149e-01,0.000000000000000000e+00
1.940000000000000752e-03,5.632109999999999062e-01,-6.826599999999999726e-04
1.950000000000000344e-03,5.802779999999999605e-01,-2.730639999999999890e-03
1.960000000000000804e-03,5.973450000000000149e-01,-1.706649999999999877e-03
1.970000000000000397e-03,5.632109999999999062e-01,-5.119949999999999848e-03
1.980000000000000857e-03,5.632109999999999062e-01,-4.095960000000000052e-03
1.990000000000000449e-03,5.802779999999999605e-01,-6.826599999999999509e-03
2.000000000000000042e-03,5.632109999999999062e-01,-5.802609999999999713e-03
2.010000000000000502e-03,5.973450000000000149e-01,-7.509259999999999373e-03
2.020000000000000094e-03,5.802779999999999605e-01,-6.485269999999999577e-03
2.030000000000000554e-03,5.973450000000000149e-01,-4.095960000000000052e-03
2.040000000000000147e-03,5.973450000000000149e-01,-1.706649999999999877e-03
2.050000000000000606e-03,5.802779999999999605e-01,-4.095960000000000052e-03
2.060000000000000199e-03,5.802779999999999605e-01,-3.413299999999999754e-03
2.070000000000000659e-03,5.973450000000000149e-01,-6.826599999999999726e-04
2.080000000000000251e-03,5.973450000000000149e-01,0.000000000000000000e+00
2.090000000000000711e-03,5.802779999999999605e-01,-2.047980000000000026e-03
2.100000000000000304e-03,5.802779999999999605e-01,-6.826599999999999726e-04
2.110000000000000764e-03,6.144119999999999582e-01,-3.413299999999999754e-03
2.120000000000000356e-03,5.802779999999999605e-01,-1.706649999999999877e-03
2.130000000000000816e-03,6.144119999999999582e-01,3.413299999999999863e-04
2.140000000000000409e-03,6.144119999999999582e-01,3.413299999999999863e-04
2.150000000000000869e-03,5.802779999999999605e-01,-3.071969999999999822e-03
2.160000000000000461e-03,6.144119999999999582e-01,-1.706649999999999877e-03
2.170000000000000054e-03,5.802779999999999605e-01,-5.461279999999999780e-03
2.180000000000000514e-03,5.973450000000000149e-01,-5.461279999999999780e-03
2.190000000000000106e-03,6.144119999999999582e-01,-8.191920000000000104e-03
2.200000000000000566e-03,5.973450000000000149e-01,-5.802609999999999713e-03
2.210000000000000159e-03,6.144119999999999582e-01,-7.850589999999999305e-03
2.220000000000000619e-03,5.973450000000000149e-01,-7.167929999999999441e-03
2.230000000000000211e-03,6.144119999999999582e-01,-9.215909999999999033e-03
2.240000000000000671e-03,5.973450000000000149e-01,-9.557239999999999833e-03
2.250000000000000264e-03,6.144119999999999582e-01,-6.826599999999999509e-03
2.260000000000000724e-03,5.973450000000000149e-01,-9.898569999999998897e-03
2.270000000000000316e-03,6.144119999999999582e-01,-8.874579999999999969e-03
2.280000000000000776e-03,6.314789999999999015e-01,-8.191920000000000104e-03
2.290000000000000369e-03,5.973450000000000149e-01,-1.092255999999999956e-02
2.300000000000000829e-03,5.973450000000000149e-01,-1.160521999999999943e-02
2.310000000000000421e-03,6.314789999999999015e-01,-8.191920000000000104e-03
2.320000000000000881e-03,6.314789999999999015e-01,-8.874579999999999969e-03
